yj21b,yj6.2,yj10.2,yj13.2,yj1.1.1,yj72.18a
28.0,48.0,3553.167564263066,14500.0,3.0,2.0
35.0,30.0,5019.222868284184,15000.0,3.0,2.0
30.0,40.0,2432.1898514709387,48396.30967861495,2.0,2.0
28.0,28.0,1700.0,20000.0,3.0,3.0
42.0,40.0,10000.0,20000.0,1.0,2.0
24.0,40.0,6246.448240382823,11000.0,1.0,2.0
28.0,45.0,1033.676138723899,50000.0,3.0,3.0
35.0,48.0,5689.943120514068,45000.0,3.0,2.0
28.0,40.0,5690.758919244978,25000.0,1.0,2.0
28.0,40.0,1520.3359605523206,8000.0,4.0,1.0
28.0,40.0,9105.83739487086,32000.0,2.0,2.0
33.0,40.0,1617.337072140849,40000.0,2.0,3.0
27.0,40.0,9201.94825203829,25000.0,2.0,2.0
14.0,40.0,4496.298879338748,18000.0,2.0,3.0
34.0,48.0,9003.396147639676,23000.0,2.0,2.0
34.0,40.0,5697.170034436215,35000.0,3.0,3.0
10.0,40.0,4294.485422394347,25000.0,1.0,3.0
14.0,40.0,14131.486488393468,15000.0,2.0,2.0
35.0,40.0,1297.8078875866802,25000.0,2.0,3.0
14.0,45.0,16662.75295900086,30000.0,2.0,2.0
14.0,40.0,9340.415546592641,12000.0,3.0,2.0
28.0,40.0,6119.678017566012,20000.0,2.0,3.0
28.0,40.0,7544.908377409357,20000.0,2.0,3.0
28.0,48.0,2362.979283425571,40000.0,2.0,3.0
28.0,40.0,2559.8004119717734,17000.0,3.0,3.0
42.0,30.0,2017.0081883035443,17500.0,1.0,2.0
36.0,40.0,7944.872059695588,15000.0,2.0,1.0
28.0,35.0,2421.0338846790273,14000.0,3.0,2.0
24.0,40.0,4310.823410425777,45000.0,2.0,3.0
28.0,50.0,3721.0796751415437,6000.0,3.0,1.0
28.0,36.0,3769.410052333069,12000.0,1.0,2.0
42.0,40.0,5130.2405329571675,14500.0,2.0,3.0
20.0,36.0,2141.216247998295,14500.0,2.0,1.0
42.0,35.0,4861.736173126445,27000.0,2.0,3.0
45.0,37.0,4255.212172045908,17600.0,2.0,2.0
40.0,35.0,6190.980199656946,16000.0,1.0,2.0
28.0,35.0,7050.793032723577,24000.0,1.0,3.0
20.0,48.0,4000.0,35000.0,1.0,2.0
26.0,48.0,5925.413919168498,11000.0,2.0,3.0
28.0,36.0,1178.279972049173,9400.0,3.0,2.0
28.0,41.0,7874.96959465101,10527.0,2.0,2.0
19.0,60.0,6555.708463281241,35000.0,3.0,2.0
42.0,45.0,2912.4457203421416,15000.0,1.0,2.0
14.0,60.0,4047.016160914047,25000.0,3.0,2.0
14.0,48.0,4248.135022030837,35000.0,4.0,1.0
21.0,42.0,915.8040601762342,15000.0,2.0,1.0
14.0,40.0,5000.0,15000.0,3.0,1.0
14.0,40.0,4000.0,24000.0,3.0,1.0
14.0,48.0,6000.0,35000.0,3.0,1.0
16.0,40.0,9273.58702576164,32000.0,2.0,1.0
42.0,48.0,5000.0,35000.0,1.0,3.0
28.0,40.0,2436.1906552887667,30000.0,1.0,3.0
28.0,35.0,10000.0,17000.0,4.0,3.0
28.0,48.0,15220.671357619492,44000.0,1.0,3.0
34.0,48.0,8817.827007170448,18000.0,1.0,2.0
28.0,60.0,4000.0,22000.0,2.0,3.0
17.0,40.0,15000.0,23000.0,3.0,1.0
28.0,48.0,12000.0,28000.0,2.0,1.0
28.0,40.0,3122.2987427144353,35000.0,3.0,3.0
28.0,40.0,2850.838003185436,30000.0,3.0,3.0
14.0,40.0,815.5442323756763,26000.0,2.0,1.0
28.0,40.0,12641.11635347133,40000.0,1.0,2.0
28.0,40.0,7392.508279891458,20000.0,2.0,3.0
42.0,48.0,5840.052001462698,20000.0,3.0,1.0
40.0,60.0,9958.145560543637,16000.0,3.0,1.0
30.0,40.0,2846.841662404168,15000.0,3.0,3.0
38.0,60.0,4829.216100003994,38000.0,2.0,2.0
28.0,45.0,3550.0232011562657,22000.0,3.0,3.0
14.0,40.0,3869.039047746424,30000.0,2.0,3.0
35.0,40.0,10000.0,40000.0,1.0,3.0
28.0,40.0,4967.150373311377,30000.0,2.0,2.0
28.0,40.0,1437.7042821879984,22000.0,3.0,2.0
28.0,48.0,11818.232688964023,20000.0,2.0,2.0
24.0,40.0,1680.6664568710867,26347.20916810074,2.0,2.0
30.0,40.0,10419.15432953901,7709.269655911527,2.0,2.0
23.0,40.0,11005.195687748414,32619.360150412485,2.0,1.0
17.0,48.0,8746.440582735899,33769.25614764913,1.0,2.0
28.0,40.0,3967.2578242492714,10200.0,2.0,2.0
28.0,48.0,12755.52589815018,14000.0,2.0,2.0
28.0,40.0,2242.5841771016585,15000.0,3.0,2.0
18.0,56.0,8603.015343556759,20000.0,3.0,1.0
28.0,35.0,5835.746127723006,12800.0,2.0,2.0
28.0,54.0,4075.0855737045545,15000.0,2.0,2.0
28.0,48.0,18786.871610161925,11000.0,3.0,1.0
36.0,56.0,2721.546967908338,39227.110024588794,2.0,1.0
22.0,48.0,3914.628160036581,10500.0,1.0,1.0
28.0,40.0,1705.9516158066683,10500.0,2.0,2.0
28.0,40.0,12887.492687575335,20000.0,1.0,2.0
21.0,40.0,3954.5719535929616,13000.0,3.0,2.0
30.0,48.0,2500.9035791629494,45000.0,2.0,2.0
11.0,48.0,1098.3769882257502,17000.0,2.0,3.0
25.0,40.0,3452.0826762915244,19937.736391591407,2.0,2.0
25.0,44.0,4324.28347299532,20000.0,3.0,3.0
28.0,48.0,3781.915142325254,11000.0,2.0,2.0
29.0,40.0,4265.114810157552,28000.0,2.0,1.0
28.0,40.0,2881.5867056888237,25000.0,2.0,3.0
28.0,40.0,2531.9330598574115,15000.0,2.0,1.0
28.0,36.0,10392.239204998765,58000.0,2.0,2.0
28.0,40.0,6456.303994684815,22000.0,2.0,2.0
23.0,55.0,10298.159101627998,20627.9215661329,2.0,2.0
28.0,40.0,3013.710983925917,16000.0,2.0,2.0
9.0,48.0,14790.693502964561,18000.0,2.0,2.0
41.0,48.0,2429.89925882351,23526.30166930018,2.0,2.0
28.0,48.0,844.1348077909279,19929.34047632508,2.0,2.0
31.0,48.0,4858.420127338795,11851.152450958487,2.0,2.0
28.0,48.0,9252.820289578965,50000.0,2.0,3.0
19.0,48.0,8491.613117883344,27145.033112640154,2.0,2.0
28.0,48.0,1812.8315567277436,20000.0,2.0,2.0
23.0,48.0,762.3643641492343,35000.0,2.0,2.0
28.0,48.0,4831.872367824126,20000.0,2.0,1.0
30.0,48.0,1704.09447164495,18000.0,2.0,2.0
28.0,40.0,7967.983460119672,26000.0,1.0,3.0
28.0,40.0,10673.087389848954,40000.0,1.0,2.0
28.0,41.0,1392.815245935731,15000.0,2.0,2.0
28.0,40.0,2563.6700468564254,11000.0,2.0,2.0
23.0,50.0,3937.269807318814,30000.0,2.0,2.0
14.0,32.0,5763.616508023341,10000.0,2.0,2.0
28.0,40.0,4795.908649264586,12000.0,2.0,2.0
42.0,40.0,16701.370269279203,15000.0,2.0,2.0
28.0,40.0,5000.0,50000.0,1.0,2.0
45.0,40.0,2233.4852065683376,12000.0,2.0,2.0
40.0,40.0,3510.5851253395535,12000.0,2.0,2.0
14.0,40.0,4573.212217083635,13000.0,2.0,2.0
28.0,40.0,3636.826630454271,17000.0,2.0,2.0
14.0,40.0,6396.742010802738,20000.0,2.0,2.0
28.0,40.0,1236.4710905613515,30000.0,1.0,3.0
34.0,36.0,3085.296037920214,22000.0,3.0,2.0
28.0,40.0,4018.9903964737687,10000.0,2.0,2.0
30.0,40.0,3223.5187469254442,27000.0,2.0,2.0
26.0,48.0,12517.940437997475,17085.609275319963,2.0,2.0
30.0,48.0,16152.398442966412,22000.0,2.0,2.0
28.0,48.0,9666.339968262997,43000.0,1.0,3.0
28.0,48.0,4852.8750457847,18000.0,2.0,1.0
33.0,48.0,7497.101216044435,27459.42686534124,2.0,2.0
28.0,40.0,12300.719855196592,5300.0,2.0,2.0
30.0,48.0,4919.287158264015,25000.0,2.0,2.0
28.0,48.0,15344.515010086925,17000.0,2.0,2.0
28.0,48.0,1281.8360828662571,23000.0,2.0,2.0
28.0,40.0,6147.49000335695,37000.0,1.0,3.0
20.0,50.0,7000.0,25000.0,2.0,3.0
28.0,40.0,5400.0,30000.0,1.0,2.0
46.0,45.0,4957.722832826662,22121.98549493173,1.0,3.0
28.0,40.0,4075.4784481601305,30000.0,2.0,3.0
28.0,45.0,13148.941707698421,40000.0,2.0,1.0
28.0,40.0,1562.346239332011,30000.0,1.0,3.0
14.0,48.0,2146.8361350582645,20000.0,3.0,2.0
38.0,48.0,2639.539726260286,25000.0,3.0,1.0
30.0,45.0,1194.7086899170918,30000.0,3.0,2.0
28.0,40.0,3308.562300749614,38000.0,2.0,3.0
28.0,40.0,4261.2695988876085,25000.0,2.0,3.0
29.0,45.0,10444.699718462887,22000.0,2.0,2.0
28.0,42.0,10775.291794910267,13400.0,3.0,2.0
29.0,45.0,5213.791263124687,17734.847341369277,2.0,3.0
27.0,45.0,10641.591207031464,18380.30244891053,2.0,3.0
14.0,40.0,3913.7048870158296,30000.0,1.0,2.0
28.0,40.0,3491.1278695487813,30000.0,2.0,1.0
28.0,40.0,7461.98565815072,35000.0,2.0,2.0
28.0,40.0,10635.240411011579,25000.0,3.0,2.0
28.0,40.0,5294.084725891062,23000.0,1.0,2.0
28.0,40.0,2677.7798149206233,30000.0,1.0,2.0
39.0,40.0,2278.482464776298,40000.0,2.0,3.0
28.0,44.0,9358.210104901655,28500.0,3.0,2.0
36.0,40.0,8035.0527593414245,22000.0,1.0,2.0
28.0,40.0,1828.4771710922125,30000.0,3.0,3.0
31.0,40.0,1731.7715776775185,30000.0,2.0,2.0
21.0,40.0,18696.651574869302,40000.0,1.0,3.0
28.0,56.0,14455.056804732572,40000.0,4.0,2.0
28.0,40.0,509.00190104657383,20000.0,1.0,3.0
27.0,45.0,2492.3556950005964,35000.0,3.0,3.0
28.0,48.0,5973.169139930182,60000.0,2.0,3.0
28.0,40.0,6174.905598485461,45000.0,3.0,1.0
22.0,56.0,16386.958367957104,38546.339735334295,2.0,1.0
20.0,42.0,4780.939377173188,36000.0,2.0,3.0
30.0,42.0,3242.802884386931,37000.0,1.0,2.0
28.0,40.0,8390.683013823227,30000.0,1.0,3.0
17.0,40.0,528.2301355368556,35000.0,2.0,2.0
48.0,40.0,4610.660845887842,38000.0,3.0,1.0
14.0,42.0,1546.1407593381593,35000.0,2.0,2.0
14.0,42.0,10268.84991374743,35000.0,2.0,3.0
15.0,42.0,3348.7298228531504,40000.0,2.0,2.0
16.0,40.0,2784.063945954901,17000.0,1.0,2.0
28.0,40.0,20000.0,55000.0,2.0,3.0
28.0,40.0,559.0740546397693,25000.0,2.0,2.0
28.0,40.0,3703.9720898201085,40000.0,2.0,2.0
14.0,60.0,3305.959857272996,25000.0,3.0,2.0
28.0,45.0,2863.9769517199634,23000.0,2.0,1.0
30.0,40.0,2073.350522603445,13000.0,2.0,1.0
21.0,60.0,9911.9391474975,20000.0,2.0,1.0
32.0,45.0,4015.734617629239,30000.0,3.0,2.0
28.0,40.0,4469.815436849391,30000.0,3.0,3.0
28.0,40.0,7268.319915054151,23000.0,2.0,2.0
28.0,40.0,14514.26701768923,11000.0,2.0,2.0
14.0,50.0,18762.84776114898,50000.0,2.0,3.0
21.0,36.0,1883.6862938634742,15000.0,1.0,2.0
30.0,36.0,11366.776711126078,17000.0,2.0,3.0
30.0,45.0,2662.014308750326,34800.0,2.0,3.0
24.0,40.0,1820.0440330331808,24300.0,2.0,2.0
28.0,48.0,11971.317558605393,30000.0,2.0,2.0
28.0,40.0,2166.9562058199785,35000.0,3.0,3.0
28.0,40.0,2962.2745771767895,25000.0,2.0,2.0
28.0,40.0,7315.836925940105,25000.0,1.0,3.0
30.0,36.0,3578.340060073113,24000.0,2.0,2.0
30.0,60.0,1118.2332119369496,26100.0,2.0,2.0
24.0,40.0,2699.170435977496,22000.0,2.0,1.0
24.0,60.0,3525.3411509378057,22000.0,2.0,2.0
12.0,40.0,771.3587306821635,35000.0,2.0,3.0
15.0,40.0,15710.604350481692,30000.0,1.0,3.0
28.0,40.0,7925.7937009434845,50000.0,1.0,2.0
20.0,40.0,5763.838712394827,34799.67245034846,4.0,3.0
28.0,52.0,3318.72161579647,32000.0,3.0,2.0
14.0,40.0,5624.311858346083,45000.0,2.0,2.0
30.0,48.0,11649.79054681315,30000.0,2.0,2.0
14.0,40.0,5043.363888688927,60000.0,2.0,3.0
30.0,40.0,5778.388648857449,30000.0,2.0,3.0
28.0,40.0,1209.3497828547277,30000.0,2.0,2.0
22.0,42.0,7000.0,27000.0,3.0,2.0
35.0,48.0,2623.9441273586717,32000.0,2.0,2.0
24.0,40.0,5315.892593983752,60000.0,3.0,3.0
28.0,40.0,3718.914970112138,40000.0,2.0,1.0
28.0,40.0,8039.910398720718,30000.0,2.0,2.0
28.0,48.0,7378.032458366822,50000.0,2.0,3.0
28.0,36.0,1593.7211361670425,35000.0,3.0,3.0
29.0,60.0,7556.177215071981,38000.0,4.0,1.0
28.0,40.0,5439.240886075656,40000.0,2.0,3.0
28.0,40.0,9818.911454087935,45000.0,1.0,4.0
22.0,40.0,2272.9687812119882,35000.0,2.0,1.0
28.0,40.0,5320.515537402012,50000.0,2.0,3.0
18.0,45.0,3070.6771526152556,68000.0,3.0,3.0
24.0,40.0,3723.2789614315684,57500.0,4.0,3.0
39.0,48.0,4467.9296777817935,25000.0,2.0,2.0
28.0,50.0,10000.0,27000.0,2.0,2.0
35.0,40.0,3748.0162907911154,30000.0,4.0,3.0
42.0,40.0,11480.224235068039,35000.0,4.0,3.0
15.0,40.0,5098.252721151771,40000.0,2.0,1.0
30.0,40.0,3972.5597792985786,25000.0,2.0,3.0
14.0,48.0,3753.2644462892663,60000.0,2.0,2.0
23.0,40.0,2560.3025223181785,35000.0,5.0,2.0
28.0,40.0,1883.6259967094275,35000.0,3.0,2.0
43.0,45.0,9538.443102054265,28000.0,1.0,1.0
35.0,40.0,11009.372047130397,20000.0,2.0,1.0
32.0,42.0,1029.9304194626352,20000.0,2.0,2.0
14.0,42.0,7802.085405838995,45000.0,2.0,1.0
14.0,36.0,2078.0970182193264,12000.0,3.0,2.0
21.0,40.0,11281.634138199925,40000.0,2.0,2.0
24.0,36.0,6369.7632342804045,36000.0,2.0,2.0
24.0,48.0,2397.524003328661,17000.0,2.0,2.0
34.0,40.0,11025.15076563315,20000.0,2.0,3.0
31.0,48.0,4948.206462585953,40000.0,1.0,1.0
28.0,40.0,5566.943852399565,20000.0,1.0,2.0
28.0,40.0,20000.0,45000.0,2.0,3.0
36.0,48.0,7492.817185186446,7000.0,3.0,2.0
24.0,48.0,9239.872514871533,33983.17292108652,2.0,1.0
28.0,50.0,7482.721184896342,40000.0,1.0,3.0
28.0,35.0,7128.628749867275,30000.0,1.0,3.0
14.0,60.0,6005.714865167336,30000.0,1.0,2.0
24.0,48.0,9695.559905267328,13308.927860806405,2.0,1.0
30.0,32.0,2554.5405362893403,16765.06519224349,2.0,2.0
15.0,40.0,1393.433170757757,40000.0,2.0,3.0
16.0,40.0,8708.771987374987,15175.145081507728,2.0,2.0
28.0,60.0,8866.995712520016,60000.0,1.0,2.0
31.0,40.0,6249.991031256858,15000.0,2.0,2.0
35.0,40.0,9560.565827096201,15000.0,1.0,2.0
30.0,48.0,1200.0,18000.0,4.0,2.0
28.0,56.0,2500.0,23000.0,2.0,2.0
28.0,40.0,3821.9948703964706,20000.0,4.0,1.0
38.0,40.0,7062.590485235023,26000.0,3.0,3.0
34.0,40.0,1754.552621682222,30000.0,4.0,2.0
35.0,41.0,9055.212928958292,36000.0,2.0,3.0
28.0,40.0,7494.653549660295,30000.0,3.0,1.0
25.0,40.0,4373.0468111972405,34700.34515624394,1.0,3.0
38.0,40.0,1707.8534614577504,10500.0,1.0,3.0
36.0,56.0,3533.9421405347052,40000.0,1.0,2.0
24.0,40.0,19272.777001503524,25000.0,2.0,2.0
14.0,40.0,8833.22618922947,20000.0,3.0,2.0
40.0,40.0,15745.342566702073,39000.0,2.0,3.0
24.0,36.0,6501.018696959521,10000.0,4.0,3.0
34.0,40.0,11766.13492718428,11000.0,2.0,2.0
28.0,36.0,1795.7017204650178,12000.0,2.0,2.0
25.0,40.0,4504.612911354717,20993.729197991266,3.0,1.0
28.0,60.0,8093.834596936516,45000.0,2.0,2.0
28.0,40.0,4000.0,18000.0,1.0,2.0
14.0,45.0,4380.072479759708,16000.0,2.0,2.0
27.0,40.0,3706.8226074404292,39491.167801650125,3.0,2.0
42.0,60.0,9956.14760117756,65000.0,2.0,3.0
14.0,50.0,3783.792899905512,28000.0,3.0,2.0
14.0,40.0,4540.794121656834,40995.31518024409,3.0,3.0
28.0,40.0,16000.0,18000.0,1.0,3.0
31.0,40.0,3395.503741142582,34000.0,2.0,2.0
14.0,48.0,1500.0,50000.0,2.0,3.0
28.0,40.0,889.3429291845763,15000.0,2.0,2.0
14.0,40.0,9983.30755532679,12000.0,3.0,2.0
28.0,40.0,1656.3621185211045,12000.0,2.0,2.0
45.0,48.0,7378.919607954336,30000.0,2.0,2.0
28.0,40.0,2000.0,22000.0,2.0,1.0
23.0,60.0,7245.299753091491,18000.0,1.0,2.0
21.0,60.0,5648.322081767872,50000.0,2.0,2.0
37.0,35.0,10468.997483402181,12000.0,3.0,2.0
45.0,36.0,1987.6129324900435,18000.0,1.0,2.0
22.0,28.0,7888.68665993912,2900.0,4.0,1.0
43.0,48.0,12892.487751774544,32000.0,3.0,3.0
36.0,36.0,6224.833366526654,50000.0,1.0,3.0
38.0,40.0,2865.446688762755,19600.0,1.0,3.0
40.0,40.0,1322.5222252344206,45000.0,2.0,3.0
30.0,40.0,368.11475887568787,28000.0,4.0,3.0
28.0,40.0,19000.0,50000.0,2.0,3.0
28.0,40.0,8475.085044298105,22000.0,2.0,3.0
14.0,48.0,2014.898426729879,12000.0,2.0,2.0
21.0,48.0,9800.84461016523,15000.0,2.0,2.0
28.0,40.0,7109.594923230272,25000.0,2.0,3.0
33.0,45.0,4611.297665447886,50000.0,2.0,3.0
14.0,40.0,1937.8368289003024,20000.0,2.0,1.0
30.0,48.0,4457.716574699766,18000.0,3.0,2.0
14.0,45.0,2327.9999449191782,44000.0,3.0,3.0
14.0,40.0,8248.504374204562,25000.0,2.0,2.0
18.0,30.0,6151.988554710907,48000.0,1.0,3.0
35.0,40.0,5385.180232720751,35000.0,2.0,3.0
28.0,40.0,3444.9106835515513,34000.0,2.0,3.0
24.0,40.0,2997.8603046174408,25000.0,1.0,3.0
24.0,41.0,5273.599216319557,31000.0,2.0,3.0
42.0,40.0,12185.715063181146,24000.0,3.0,2.0
36.0,35.0,3392.375471266014,10000.0,2.0,1.0
50.0,40.0,973.1857725696361,19000.0,2.0,2.0
36.0,48.0,1435.4745617299825,40000.0,2.0,2.0
28.0,36.0,9024.393429421978,23000.0,2.0,2.0
42.0,40.0,1954.0005915877127,19000.0,2.0,2.0
28.0,40.0,10633.472494586964,18653.403211548066,3.0,2.0
28.0,36.0,5639.5686025562045,16500.0,1.0,3.0
13.0,40.0,12873.852474858708,50000.0,2.0,2.0
28.0,40.0,3581.2539243598626,35000.0,2.0,2.0
20.0,40.0,2760.760763727012,50000.0,2.0,3.0
20.0,40.0,1149.53927449905,50000.0,1.0,3.0
36.0,35.0,2044.6759644097633,17000.0,2.0,2.0
30.0,40.0,2983.397993908666,23000.0,2.0,2.0
21.0,40.0,2121.225490696573,14000.0,3.0,2.0
34.0,40.0,3467.1662659230556,15800.0,2.0,2.0
44.0,36.0,15508.519570942399,16400.0,3.0,2.0
44.0,36.0,12019.520130888559,19000.0,3.0,2.0
44.0,36.0,6555.971891152844,18000.0,1.0,2.0
18.0,40.0,1653.9076913546285,30000.0,2.0,2.0
39.0,40.0,5470.810257113915,26500.0,2.0,3.0
34.0,36.0,7000.0,33000.0,3.0,3.0
14.0,50.0,4881.972150340727,50000.0,3.0,2.0
29.0,38.0,2078.1647210447595,9000.0,2.0,2.0
13.0,40.0,3628.441325681112,45677.5099142303,2.0,1.0
18.0,40.0,7124.657786947306,18000.0,4.0,2.0
43.0,48.0,3439.4029069466746,9000.0,2.0,3.0
14.0,40.0,5421.396115961736,26000.0,3.0,2.0
45.0,40.0,1598.4536476177443,50000.0,2.0,3.0
39.0,60.0,3682.3116509595234,46780.498674150425,2.0,2.0
14.0,40.0,10749.882693347487,20000.0,3.0,3.0
14.0,40.0,2474.73930937043,26000.0,2.0,2.0
14.0,45.0,1702.2841717775525,35000.0,2.0,3.0
14.0,48.0,8892.136640818853,50000.0,2.0,2.0
28.0,40.0,5369.224875348798,15000.0,2.0,3.0
28.0,38.0,7139.926440892941,12000.0,4.0,1.0
20.0,40.0,1238.3797232197144,40000.0,2.0,1.0
31.0,48.0,1395.6747594875696,13000.0,4.0,1.0
23.0,55.0,3399.7907580023034,60000.0,1.0,3.0
14.0,55.0,3720.8968281402545,25000.0,2.0,2.0
40.0,50.0,3593.640676938558,30000.0,3.0,3.0
42.0,30.0,2885.0466304096353,18000.0,2.0,3.0
28.0,40.0,6136.272690478193,25000.0,1.0,3.0
28.0,35.0,5394.382238312217,12000.0,2.0,2.0
15.0,36.0,17771.92212105728,16000.0,3.0,2.0
28.0,36.0,12013.221584080015,40000.0,2.0,1.0
45.0,40.0,3941.2321309659847,30000.0,1.0,3.0
36.0,55.0,3462.2389907626007,20000.0,4.0,2.0
33.0,48.0,8000.0,30000.0,3.0,2.0
17.0,30.0,5599.342112591631,25000.0,1.0,2.0
28.0,40.0,10770.67346637844,15000.0,1.0,3.0
43.0,48.0,5345.7666818533025,26165.3181499293,3.0,2.0
28.0,48.0,4281.31437536294,16000.0,2.0,2.0
28.0,40.0,8742.275988192936,30000.0,3.0,3.0
13.0,35.0,3257.646684369557,11500.0,2.0,2.0
28.0,40.0,2678.4403873774413,12000.0,2.0,2.0
28.0,45.0,10823.249511867238,40000.0,2.0,3.0
26.0,40.0,11205.565393831497,19945.217075397115,1.0,3.0
28.0,40.0,5024.210867157181,30000.0,1.0,3.0
28.0,40.0,4630.531656593101,30000.0,2.0,1.0
28.0,40.0,3913.632535377027,27066.13621259889,3.0,2.0
28.0,40.0,2328.3206670484715,15000.0,2.0,2.0
42.0,40.0,3067.3504352764926,18000.0,3.0,3.0
28.0,40.0,2859.9751099791993,16000.0,3.0,3.0
37.0,45.0,3161.8249009707083,25000.0,3.0,2.0
25.0,40.0,9484.432797955255,26000.0,2.0,2.0
28.0,48.0,6489.430509855815,30000.0,2.0,2.0
30.0,40.0,12939.117129068243,15000.0,2.0,2.0
10.0,36.0,2216.1389990607004,10000.0,4.0,3.0
24.0,48.0,2940.589261909419,39000.0,1.0,3.0
33.0,40.0,3009.8470377288545,27000.0,3.0,1.0
35.0,30.0,12800.328839945885,30000.0,1.0,3.0
14.0,30.0,19579.573555549316,40000.0,2.0,3.0
28.0,40.0,3412.758764826803,35000.0,1.0,3.0
28.0,40.0,1868.9295793342644,28000.0,1.0,3.0
31.0,45.0,8622.688988122016,33000.0,2.0,3.0
28.0,50.0,737.4675198791167,40000.0,3.0,3.0
28.0,45.0,5184.227665489903,30000.0,2.0,3.0
28.0,48.0,1162.144061352343,25000.0,2.0,2.0
18.0,50.0,18657.34321474349,33208.96688862335,3.0,1.0
30.0,50.0,4717.184100022305,9877.136069291326,3.0,2.0
32.0,45.0,19029.02460184619,30000.0,2.0,3.0
48.0,45.0,13565.99455397259,24000.0,3.0,2.0
28.0,60.0,1780.3807427865943,36459.77963749859,3.0,2.0
14.0,40.0,5390.840415623135,20000.0,2.0,2.0
21.0,40.0,10216.048865658371,48000.0,2.0,3.0
26.0,48.0,3363.6861719582166,29000.0,3.0,2.0
36.0,48.0,10445.174959147085,28000.0,3.0,3.0
21.0,40.0,13398.80992208177,17000.0,3.0,2.0
24.0,50.0,6732.859007640227,20000.0,5.0,2.0
21.0,40.0,8895.97799977901,60000.0,2.0,3.0
28.0,40.0,9052.493982033151,45000.0,2.0,2.0
14.0,45.0,1618.8159450411003,59000.0,3.0,3.0
14.0,40.0,4605.758717998046,60000.0,1.0,3.0
14.0,40.0,6324.027347635843,60000.0,3.0,2.0
26.0,42.0,744.3604557783818,10691.9795369453,3.0,3.0
28.0,48.0,6255.9107453336455,40000.0,3.0,2.0
28.0,40.0,2505.5420821232706,40000.0,1.0,2.0
28.0,48.0,4651.566534154023,50000.0,1.0,2.0
30.0,40.0,9156.735602258452,30000.0,2.0,2.0
24.0,50.0,17449.30922879053,35000.0,3.0,1.0
21.0,50.0,10369.299292170868,40000.0,2.0,3.0
24.0,40.0,3066.8658773187904,45000.0,1.0,2.0
30.0,40.0,7991.686706437918,15000.0,5.0,2.0
24.0,30.0,15560.985361578598,11000.0,3.0,1.0
28.0,40.0,5064.94936389376,55000.0,2.0,2.0
14.0,40.0,5446.641445645141,23000.0,2.0,2.0
14.0,42.0,1963.7134389927837,35000.0,1.0,2.0
30.0,42.0,2507.9670983618284,30000.0,2.0,3.0
28.0,40.0,1086.6874459241487,60000.0,2.0,3.0
14.0,45.0,2657.360543768373,26000.0,2.0,2.0
16.0,40.0,3365.3525840503867,18000.0,2.0,2.0
29.0,40.0,10968.77659663563,13000.0,1.0,2.0
30.0,40.0,1419.0571696491286,40000.0,2.0,3.0
19.0,40.0,7783.042123973506,26261.366752310387,1.0,2.0
28.0,40.0,9931.359676411434,54000.0,2.0,3.0
42.0,37.0,12876.366846482397,40000.0,1.0,2.0
14.0,40.0,6793.320012025967,20000.0,2.0,1.0
28.0,48.0,10000.0,40000.0,2.0,1.0
31.0,40.0,16766.47833729613,35721.289311209126,2.0,2.0
30.0,40.0,3027.0454080725917,30000.0,2.0,2.0
14.0,50.0,765.5652068983944,65000.0,2.0,2.0
28.0,40.0,3030.1475184508795,20000.0,2.0,2.0
28.0,48.0,19724.208608310768,18400.0,1.0,2.0
18.0,40.0,4199.134012844465,24800.0,2.0,2.0
24.0,40.0,785.950862163333,21000.0,2.0,2.0
40.0,30.0,3631.6735859941964,20600.0,2.0,2.0
30.0,40.0,7000.0,36800.0,2.0,3.0
31.0,40.0,4255.171401770308,45000.0,4.0,3.0
14.0,40.0,3163.4813216287407,20000.0,2.0,2.0
42.0,48.0,1455.7697406926002,41000.0,3.0,2.0
14.0,40.0,13683.947389431796,35000.0,2.0,1.0
28.0,40.0,5750.461056269242,25000.0,4.0,2.0
11.0,40.0,12659.317322639343,47000.0,4.0,3.0
28.0,48.0,18260.33175313764,22000.0,2.0,2.0
36.0,40.0,5572.16512237751,21000.0,3.0,1.0
28.0,60.0,17273.904055802854,30000.0,3.0,1.0
30.0,42.0,2029.6912073397507,30000.0,4.0,2.0
28.0,36.0,988.2109053383706,20000.0,2.0,2.0
28.0,40.0,10000.0,35000.0,2.0,2.0
39.0,48.0,8839.593734595966,18000.0,4.0,2.0
36.0,45.0,4035.0754868616555,41000.0,2.0,3.0
48.0,45.0,14792.87080385927,19000.0,3.0,2.0
15.0,40.0,12678.239613441216,45000.0,1.0,3.0
18.0,40.0,5597.118280046652,6735.0,2.0,3.0
32.0,40.0,7810.59660157898,45000.0,3.0,3.0
24.0,40.0,15174.781726541692,40000.0,2.0,3.0
35.0,50.0,2974.613358025536,25000.0,3.0,1.0
20.0,40.0,1429.5250445728757,40000.0,2.0,3.0
28.0,40.0,2804.223479675692,22000.0,2.0,3.0
28.0,40.0,4961.652520172967,13500.0,1.0,2.0
35.0,48.0,6216.476606538278,25000.0,2.0,2.0
34.0,48.0,3836.4578926844415,30000.0,2.0,2.0
31.0,40.0,16201.375842795884,25000.0,2.0,3.0
28.0,56.0,7083.388368049849,24000.0,4.0,3.0
34.0,40.0,4325.87856963789,60000.0,2.0,2.0
28.0,40.0,5151.779091635825,15000.0,3.0,2.0
