yj13.2,yj72.18a,yj6.2,yj10.2,yj21b,yj1.1.1
26413.345891867564,2.0,48.0,2099.5503190397603,45.0,2.0
9000.0,2.0,40.0,6194.20099982785,36.0,2.0
35000.0,2.0,48.0,2908.4429379280273,31.0,2.0
34695.58207258,3.0,30.0,4282.519864418045,29.0,1.0
18000.0,2.0,50.0,8807.182866179479,27.0,2.0
19000.0,2.0,48.0,12426.275091330415,32.0,1.0
19000.0,2.0,48.0,2433.0952414973735,32.0,1.0
25000.0,2.0,48.0,1640.8398939947217,14.0,2.0
26671.946510340294,3.0,40.0,4082.190640425307,24.0,1.0
19000.0,2.0,48.0,1500.0,30.0,2.0
14000.0,2.0,36.0,6378.532888985659,28.0,2.0
50000.0,3.0,40.0,3385.9193265609188,36.0,1.0
30000.0,3.0,36.0,6538.969388948735,26.0,2.0
13000.0,2.0,40.0,14268.583717394333,28.0,2.0
9000.0,1.0,35.0,2102.8399615253943,28.0,2.0
17000.0,3.0,35.0,5000.0,36.0,1.0
60000.0,3.0,40.0,5181.422030587743,28.0,1.0
18000.0,3.0,40.0,1610.57422902361,28.0,2.0
13000.0,2.0,48.0,3372.6825194168314,28.0,4.0
35000.0,1.0,48.0,11951.753940359727,40.0,2.0
24600.88738715508,2.0,60.0,12364.902871016042,28.0,4.0
25000.0,1.0,50.0,1000.0,27.0,3.0
35000.0,3.0,60.0,9698.004807866488,42.0,2.0
60000.0,3.0,40.0,14154.28066679938,28.0,2.0
45000.0,3.0,60.0,1933.262067420452,29.0,2.0
21000.0,2.0,40.0,2347.6643373251723,25.0,1.0
40600.0,2.0,40.0,788.09672935658,14.0,2.0
30000.0,3.0,40.0,5094.641670453199,31.0,1.0
40000.0,3.0,40.0,12678.460412849789,28.0,2.0
65000.0,3.0,45.0,3079.567134579765,14.0,3.0
40000.0,3.0,40.0,13956.657309277183,21.0,2.0
35000.0,3.0,40.0,13750.94785551492,28.0,1.0
20000.0,1.0,40.0,19665.119150482227,30.0,1.0
50000.0,3.0,40.0,3538.7462411212814,24.0,2.0
35000.0,2.0,48.0,5691.737687939323,36.0,2.0
35000.0,3.0,40.0,8040.624823191845,24.0,2.0
38000.0,2.0,55.0,7277.50054365267,29.0,1.0
25000.0,2.0,40.0,5333.713449984261,28.0,4.0
50000.0,3.0,40.0,9062.021297851585,28.0,2.0
35000.0,2.0,35.0,9510.246384975184,41.0,4.0
30000.0,3.0,36.0,6151.488873055995,28.0,2.0
50000.0,3.0,40.0,11999.74023367961,28.0,2.0
25000.0,2.0,40.0,7612.035592524756,14.0,2.0
30000.0,2.0,50.0,8695.030054980549,33.0,2.0
38000.0,2.0,40.0,7000.0,28.0,2.0
45000.0,1.0,40.0,12014.048126552014,28.0,2.0
45000.0,3.0,50.0,1092.5813804003865,33.0,2.0
32000.0,3.0,40.0,1364.199204230851,28.0,2.0
29303.17458470752,3.0,32.0,938.586656554767,29.0,2.0
20000.0,2.0,33.0,3027.840127854371,32.0,4.0
22000.0,3.0,40.0,500.0,28.0,3.0
23000.0,2.0,40.0,820.7189832391298,28.0,4.0
12200.0,1.0,40.0,18563.107626529654,28.0,3.0
15000.0,1.0,40.0,2000.0,35.0,2.0
28000.0,1.0,48.0,17017.731909639664,45.0,3.0
14200.0,3.0,40.0,5903.283534591205,36.0,1.0
16000.0,3.0,30.0,5000.0,42.0,1.0
15000.0,4.0,40.0,3730.168321465251,35.0,1.0
48073.935104795986,2.0,40.0,10660.743288845726,25.0,2.0
39152.933610623375,1.0,30.0,1457.3529685390083,29.0,3.0
32000.0,3.0,40.0,9000.0,14.0,3.0
15000.0,1.0,48.0,4778.306054709037,26.0,1.0
12000.0,2.0,60.0,2045.222202997406,28.0,3.0
23000.0,2.0,40.0,6099.9898131389145,20.0,2.0
9000.0,2.0,50.0,4321.427055788242,41.0,3.0
19000.0,2.0,40.0,6806.047658711361,28.0,3.0
30000.0,2.0,40.0,3617.295296076166,29.0,1.0
35000.0,2.0,48.0,2842.6218924272052,35.0,2.0
25000.0,3.0,40.0,3131.803225824716,21.0,2.0
27000.0,3.0,40.0,6265.04830153593,28.0,2.0
8000.0,2.0,60.0,1323.8049616598996,25.0,3.0
22000.0,2.0,41.0,5766.349834283512,18.0,2.0
20000.0,2.0,41.0,6682.155178048703,18.0,2.0
18000.0,2.0,48.0,3666.8995116642095,36.0,2.0
20500.0,2.0,40.0,10091.259641109493,36.0,2.0
35000.0,2.0,48.0,1136.980542519469,36.0,2.0
16000.0,2.0,39.0,2714.4671121310066,14.0,2.0
35000.0,3.0,40.0,11691.49264481634,40.0,2.0
20000.0,2.0,48.0,4372.908891123656,40.0,2.0
30000.0,3.0,36.0,14055.82201056076,48.0,2.0
25000.0,2.0,48.0,14912.211005893952,36.0,2.0
20000.0,2.0,56.0,2603.465988324579,40.0,1.0
35000.0,3.0,45.0,6905.559488871838,27.0,2.0
50000.0,2.0,40.0,8750.759849533424,28.0,1.0
17000.0,2.0,48.0,3197.4674820890464,35.0,3.0
34000.0,1.0,55.0,12880.330263849928,26.0,3.0
50000.0,1.0,40.0,5868.896268598715,27.0,2.0
45000.0,1.0,50.0,5691.31263988291,32.0,3.0
20000.0,1.0,42.0,2085.829623866399,22.0,2.0
28000.0,2.0,48.0,2215.5305524691457,28.0,3.0
50000.0,1.0,40.0,3947.0534171056624,28.0,2.0
35000.0,1.0,45.0,3667.767237936935,28.0,4.0
50000.0,3.0,40.0,4535.050637003469,24.0,2.0
30287.5813734392,2.0,40.0,4726.714750099031,38.0,2.0
15000.0,2.0,35.0,2066.929991738147,23.0,2.0
40000.0,2.0,40.0,2787.02568422624,22.0,2.0
10000.0,2.0,30.0,3843.576050358608,28.0,3.0
7000.0,2.0,45.0,2875.2743970069337,15.0,2.0
10000.0,2.0,40.0,6506.445654803999,32.0,2.0
8300.0,2.0,30.0,6264.016304410629,32.0,1.0
9300.0,2.0,40.0,6937.5208120624175,36.0,2.0
12600.0,2.0,40.0,7962.530228918984,28.0,2.0
12800.0,2.0,40.0,4454.215619052084,28.0,1.0
34000.0,3.0,40.0,4613.179278695122,28.0,1.0
8600.0,1.0,40.0,9964.543981606612,25.0,2.0
23000.0,3.0,40.0,1961.8061076060528,25.0,2.0
15700.0,3.0,32.0,5177.036658839542,48.0,2.0
15000.0,3.0,40.0,1418.342934998204,25.0,2.0
17000.0,2.0,35.0,8377.077023255788,36.0,2.0
10000.0,2.0,38.0,7401.624913068768,28.0,2.0
51101.299320705795,3.0,48.0,4770.992854583772,30.0,2.0
37960.97028703068,2.0,40.0,4159.704676100269,27.0,2.0
36000.0,2.0,40.0,3763.220485818832,14.0,3.0
25000.0,2.0,48.0,4601.677007794816,14.0,2.0
20000.0,2.0,40.0,5904.230820046948,21.0,2.0
13000.0,2.0,40.0,2053.679913320284,28.0,3.0
30000.0,3.0,40.0,6385.934429248423,28.0,2.0
10000.0,3.0,30.0,406.1842464899831,30.0,2.0
30000.0,2.0,40.0,10029.935785218886,29.0,2.0
17000.0,2.0,48.0,13766.63091076204,14.0,2.0
18000.0,2.0,40.0,5297.108364157239,28.0,4.0
25000.0,2.0,48.0,4356.475057115988,36.0,2.0
36000.0,3.0,48.0,9859.803503284737,32.0,1.0
30000.0,3.0,40.0,1691.089283880178,14.0,2.0
40000.0,3.0,36.0,2796.5802644354194,25.0,2.0
55000.0,2.0,40.0,8529.24116080933,26.0,2.0
20000.0,3.0,40.0,2650.2269332449814,14.0,2.0
21400.0,3.0,41.0,2377.2621654926925,24.0,2.0
16000.0,3.0,60.0,15563.253970712349,33.0,4.0
28800.0,2.0,28.0,4349.849779182199,28.0,2.0
22900.0,2.0,40.0,3727.590052732712,21.0,2.0
18000.0,2.0,30.0,5381.658984008307,21.0,2.0
24600.0,2.0,60.0,2437.232616026509,24.0,2.0
21400.0,2.0,40.0,3686.352941036552,29.0,2.0
40000.0,3.0,40.0,7499.129603163337,28.0,3.0
45000.0,3.0,40.0,1695.9032470246043,28.0,1.0
30000.0,2.0,48.0,2301.1351321828424,22.0,3.0
36000.0,3.0,40.0,1495.186476293944,14.0,3.0
30000.0,2.0,48.0,12868.204548241503,36.0,1.0
40000.0,2.0,40.0,3816.8293236532872,24.0,2.0
40000.0,2.0,40.0,3104.381199915913,24.0,2.0
62500.0,3.0,40.0,8062.941995868074,28.0,2.0
50000.0,3.0,40.0,1894.1911304055147,31.0,2.0
43558.577182351735,2.0,28.0,13246.53285105252,27.0,2.0
22000.0,2.0,40.0,1389.313101031677,28.0,2.0
15000.0,2.0,48.0,5029.553099592024,22.0,3.0
23000.0,1.0,40.0,4541.930294920459,28.0,2.0
18000.0,1.0,56.0,1170.072772354226,28.0,4.0
9000.0,2.0,48.0,3648.243477854023,37.0,1.0
40000.0,2.0,60.0,1851.3367704804089,14.0,3.0
30000.0,2.0,36.0,12138.274216677324,26.0,2.0
13050.711197813973,2.0,40.0,4921.442010740704,28.0,3.0
15000.0,3.0,40.0,1891.077531764486,14.0,3.0
15000.0,3.0,40.0,8611.23826503963,37.0,2.0
20000.0,3.0,40.0,6368.59095955187,14.0,2.0
19000.0,2.0,40.0,2617.4165519868457,30.0,2.0
8000.0,1.0,48.0,10863.5686188486,22.0,2.0
28500.0,3.0,40.0,7169.916471293322,15.0,2.0
13600.0,2.0,48.0,1901.3932604436015,28.0,4.0
13130.0,2.0,40.0,9713.082218831903,28.0,3.0
35000.0,2.0,45.0,6245.727231680427,20.0,2.0
25000.0,3.0,48.0,9904.62353964092,28.0,2.0
13000.0,2.0,48.0,3827.5122529854248,28.0,2.0
10000.0,3.0,35.0,4422.342496444959,43.0,1.0
13000.0,1.0,48.0,10533.3623803903,32.0,3.0
22000.0,2.0,48.0,1000.0,21.0,3.0
20000.0,2.0,40.0,3073.136190866364,18.0,2.0
23000.0,2.0,40.0,1475.423350054633,33.0,2.0
27000.0,2.0,40.0,3077.183616689998,21.0,2.0
33000.0,3.0,40.0,8000.0,28.0,2.0
13000.0,2.0,48.0,2850.6712415955367,30.0,2.0
25000.0,2.0,40.0,7474.892481987285,28.0,2.0
35000.0,3.0,37.0,3143.9404087105027,28.0,2.0
43300.0,1.0,40.0,2781.7974563418034,28.0,2.0
50000.0,2.0,45.0,5562.905928443292,46.0,2.0
25000.0,3.0,35.0,5251.857596533745,42.0,2.0
54900.0,3.0,40.0,1185.0931431287256,36.0,2.0
16000.0,2.0,40.0,5471.1085416163705,28.0,3.0
40000.0,4.0,40.0,17111.538220192982,39.0,2.0
45000.0,2.0,48.0,2967.750501205187,24.0,3.0
30000.0,1.0,40.0,7446.414333583957,24.0,3.0
40000.0,3.0,40.0,15113.875815906133,25.0,2.0
50000.0,3.0,35.0,3364.3131454646677,21.0,2.0
18000.0,2.0,48.0,1084.0195764066782,32.0,3.0
28000.0,2.0,48.0,6896.915707193527,28.0,2.0
40000.0,2.0,60.0,557.1130840180309,28.0,1.0
30000.0,2.0,48.0,1330.512314394639,28.0,1.0
40000.0,3.0,40.0,5000.0,28.0,2.0
20000.0,2.0,40.0,5000.0,28.0,2.0
33000.0,3.0,54.0,8831.02922416344,35.0,4.0
16000.0,2.0,35.0,2850.0541771696803,24.0,2.0
13000.0,2.0,35.0,3254.704167051905,24.0,2.0
45026.85411414474,3.0,36.0,5394.960330265351,41.0,4.0
25000.0,3.0,40.0,9845.24773756706,36.0,2.0
20000.0,2.0,40.0,10313.878281389692,45.0,2.0
19246.533262206256,2.0,60.0,5280.1588619136555,28.0,1.0
13000.0,2.0,40.0,2094.5106511022987,36.0,3.0
20000.0,2.0,48.0,3500.0,36.0,3.0
28000.0,2.0,48.0,3871.3522562785056,28.0,2.0
38000.0,3.0,40.0,4513.530680945153,37.0,4.0
10000.0,3.0,30.0,13084.443933304086,23.0,2.0
32000.0,2.0,35.0,8735.741589438654,36.0,2.0
10000.0,2.0,48.0,822.4538872965463,28.0,2.0
30000.0,2.0,36.0,2640.6865333740525,51.0,2.0
35000.0,2.0,60.0,1026.970026144979,44.0,3.0
28000.0,3.0,36.0,7406.983753241818,32.0,2.0
50000.0,3.0,60.0,3763.2792986344184,28.0,2.0
55000.0,3.0,36.0,3088.4023845911597,28.0,2.0
20000.0,1.0,36.0,10290.281017383975,43.0,2.0
50000.0,3.0,40.0,3549.641783257892,24.0,2.0
18100.0,2.0,48.0,6698.254274589179,24.0,2.0
26000.0,2.0,40.0,6213.763821987394,18.0,2.0
18000.0,2.0,48.0,1143.0976425225667,20.0,2.0
45600.0,2.0,50.0,9242.375388908207,28.0,2.0
23800.0,2.0,35.0,2702.8176691185017,40.0,2.0
19400.0,3.0,48.0,7575.475382712118,18.0,2.0
35000.0,2.0,43.0,5000.0,13.0,4.0
35000.0,1.0,43.0,5000.0,16.0,3.0
40000.0,2.0,48.0,1854.5650551202152,18.0,2.0
30000.0,2.0,40.0,2288.6276296216224,28.0,2.0
13000.0,2.0,42.0,10543.416219752413,30.0,4.0
30000.0,2.0,40.0,5439.015613569901,30.0,2.0
13000.0,2.0,35.0,7583.951581562709,13.0,3.0
24000.0,2.0,40.0,6118.813260255677,14.0,4.0
25000.0,2.0,42.0,5935.572306708665,42.0,2.0
30000.0,2.0,48.0,3514.125163309419,28.0,2.0
32865.66906459865,2.0,48.0,3565.55691518858,33.0,2.0
32000.0,3.0,40.0,4481.747625516271,28.0,2.0
30000.0,2.0,40.0,7816.114422418887,28.0,3.0
35000.0,2.0,36.0,10000.0,45.0,1.0
20000.0,2.0,48.0,4833.512492051022,28.0,2.0
20000.0,2.0,40.0,1906.514010073724,42.0,3.0
40000.0,3.0,40.0,10000.0,35.0,1.0
15000.0,2.0,56.0,4165.578271104248,24.0,1.0
35000.0,3.0,48.0,3846.648002306857,28.0,2.0
20000.0,2.0,40.0,4782.598266379739,36.0,2.0
22000.0,2.0,36.0,5522.581243865191,33.0,2.0
25000.0,2.0,40.0,5527.519333949172,31.0,1.0
20000.0,1.0,48.0,8871.355999883226,28.0,2.0
30000.0,3.0,42.0,2296.9735622755493,30.0,2.0
30000.0,2.0,40.0,5667.667773348075,30.0,3.0
15000.0,2.0,40.0,3000.0,34.0,3.0
18000.0,2.0,45.0,5209.297336851118,42.0,2.0
10400.0,2.0,35.0,4853.841374867533,28.0,3.0
13050.0,2.0,28.0,12970.006217341826,30.0,3.0
11000.0,2.0,35.0,5895.99464690185,35.0,3.0
23000.0,2.0,35.0,8438.5229620814,27.0,3.0
20000.0,3.0,40.0,8794.61154559937,35.0,1.0
30000.0,2.0,40.0,7182.656182964729,14.0,2.0
25000.0,2.0,40.0,5290.34997966251,14.0,3.0
50000.0,2.0,40.0,3336.342791310371,14.0,2.0
30000.0,2.0,60.0,5000.0,14.0,1.0
35000.0,2.0,40.0,2535.6705224496623,28.0,2.0
9000.0,3.0,40.0,2647.5403166105807,32.0,1.0
27000.0,2.0,48.0,10528.45345792956,14.0,1.0
24000.0,3.0,40.0,3000.0,36.0,1.0
17935.54562985501,2.0,60.0,10040.787548761433,27.0,3.0
25000.0,2.0,48.0,8856.212547986652,14.0,3.0
30000.0,3.0,50.0,3054.130301228925,30.0,2.0
48319.35527737494,3.0,40.0,3127.1051788185696,40.0,3.0
20100.22757320192,2.0,32.0,16613.099505240538,28.0,2.0
30000.0,2.0,40.0,2000.0,32.0,2.0
33000.0,3.0,40.0,1653.0605932091048,28.0,3.0
40000.0,3.0,40.0,4277.772482031446,28.0,1.0
20000.0,2.0,40.0,2640.755268570896,28.0,3.0
25000.0,2.0,40.0,5151.97804770307,31.0,2.0
30000.0,2.0,40.0,4027.687285233379,14.0,3.0
20000.0,2.0,40.0,6333.438131124865,28.0,2.0
20000.0,1.0,40.0,1239.32991641771,40.0,1.0
19000.0,2.0,40.0,9000.0,23.0,3.0
14728.937797606211,1.0,40.0,2936.524634064068,30.0,1.0
20000.0,3.0,36.0,12939.12911661911,21.0,2.0
40000.0,2.0,48.0,5155.718539667675,37.0,3.0
17000.0,3.0,30.0,12253.4624745603,14.0,3.0
12000.0,1.0,36.0,11897.643751936495,28.0,2.0
20000.0,2.0,40.0,4890.028334756192,25.0,3.0
14000.0,2.0,48.0,1641.6902378963453,14.0,2.0
16000.0,2.0,40.0,7681.345087456934,14.0,3.0
40000.0,3.0,40.0,1543.9021448980357,35.0,2.0
25000.0,2.0,36.0,4000.0,31.0,2.0
24796.905125227902,2.0,54.0,16751.46666920932,31.0,1.0
30000.0,3.0,40.0,3875.988217575062,41.0,3.0
19000.0,2.0,60.0,6533.11703260497,32.0,3.0
15000.0,2.0,60.0,3411.9487679352965,33.0,3.0
13000.0,3.0,40.0,1800.0,28.0,2.0
15000.0,1.0,40.0,5296.39709477643,28.0,5.0
18084.011004375036,1.0,54.0,3317.0947399450497,19.0,3.0
17000.0,2.0,30.0,15839.384822170909,28.0,2.0
23000.0,2.0,48.0,4000.0,30.0,2.0
15000.0,2.0,48.0,4559.224813727814,44.0,2.0
12000.0,2.0,40.0,6785.568569404938,14.0,2.0
10000.0,2.0,48.0,3410.340507760257,30.0,3.0
18000.0,2.0,60.0,8605.641913012594,35.0,3.0
14000.0,2.0,40.0,15947.891672789592,28.0,2.0
10000.0,2.0,40.0,5603.644336345808,29.0,2.0
18000.0,1.0,40.0,1703.8250076992265,28.0,3.0
18000.0,2.0,40.0,12354.77318873806,14.0,2.0
18000.0,2.0,36.0,3942.597363244255,19.0,3.0
27572.17462525731,2.0,60.0,12824.694622248087,24.0,3.0
28040.758957054222,1.0,48.0,11504.85891365592,15.0,3.0
25155.99574906191,1.0,41.0,9568.57978868267,14.0,3.0
25560.583400132196,1.0,60.0,7505.659929761502,31.0,3.0
37747.67530156955,1.0,40.0,5147.393001009529,35.0,2.0
30908.888052140628,1.0,41.0,4915.852605973785,11.0,3.0
13000.0,2.0,40.0,8062.413977370502,28.0,3.0
20000.0,2.0,40.0,13522.336007809728,28.0,2.0
20000.0,1.0,40.0,856.9172557870405,33.0,2.0
15000.0,2.0,40.0,1351.4109583756442,28.0,2.0
40000.0,2.0,50.0,3335.944928439478,11.0,2.0
35000.0,2.0,40.0,4237.9484157805655,20.0,2.0
29000.0,3.0,40.0,3000.0,29.0,2.0
14000.0,2.0,40.0,10281.133821629575,15.0,2.0
17000.0,1.0,32.0,800.0,14.0,3.0
10000.0,2.0,48.0,4865.6813115827945,38.0,3.0
30000.0,3.0,40.0,7013.3854003509105,28.0,2.0
20000.0,2.0,40.0,1238.3705525165292,28.0,2.0
8000.0,3.0,35.0,764.1969956449695,19.0,2.0
14000.0,3.0,40.0,3480.349244581603,32.0,2.0
13000.0,2.0,41.0,3002.391720071721,25.0,4.0
19000.0,2.0,40.0,3334.1152969412383,24.0,2.0
40000.0,3.0,52.0,1598.0547038683274,25.0,2.0
29000.0,2.0,40.0,12007.336558899811,30.0,2.0
20000.0,2.0,48.0,2324.270754952443,42.0,2.0
25000.0,2.0,40.0,14575.103007526415,28.0,2.0
40000.0,2.0,48.0,4863.7638669002745,43.0,3.0
16500.0,2.0,40.0,638.012430569138,26.0,2.0
15000.0,1.0,30.0,1628.9647691671637,36.0,2.0
30000.0,2.0,48.0,1772.8702379668,21.0,2.0
19068.0,2.0,35.0,2489.614613047573,36.0,2.0
30000.0,2.0,48.0,9987.980569362517,36.0,2.0
20000.0,2.0,48.0,2079.0851414254917,27.0,2.0
16000.0,2.0,40.0,1196.088965334374,28.0,2.0
23000.0,3.0,40.0,5000.0,28.0,3.0
18000.0,2.0,40.0,1883.2844664918057,30.0,5.0
21000.0,2.0,40.0,7270.620327749825,36.0,2.0
38000.0,3.0,48.0,8281.314980041463,15.0,2.0
35000.0,1.0,40.0,5299.820948141453,15.0,2.0
13000.0,3.0,40.0,1200.0,28.0,3.0
14000.0,3.0,40.0,4966.8923204672565,15.0,3.0
20000.0,2.0,36.0,9981.72015422886,44.0,3.0
46333.0,2.0,36.0,10922.773071214608,47.0,3.0
31062.702440319412,2.0,38.0,9015.04202222012,24.0,3.0
9587.768702030138,3.0,35.0,1170.5497261265498,27.0,2.0
34000.0,1.0,40.0,11000.0,15.0,3.0
12000.0,2.0,40.0,9717.454691335815,28.0,1.0
28000.0,2.0,36.0,3997.922702687282,42.0,3.0
25000.0,2.0,36.0,7000.0,35.0,2.0
30000.0,2.0,40.0,6000.0,30.0,1.0
30000.0,1.0,45.0,6000.0,28.0,2.0
12992.532775866252,2.0,48.0,4769.822546920099,31.0,2.0
25000.0,2.0,60.0,5197.7667101019115,28.0,3.0
12000.0,2.0,40.0,6970.724813953398,25.0,2.0
24000.0,2.0,60.0,2162.8592245403324,30.0,3.0
7000.0,2.0,30.0,4153.309757805387,28.0,1.0
30000.0,2.0,40.0,3476.9390146980854,28.0,2.0
40000.0,3.0,40.0,5000.0,28.0,1.0
25000.0,1.0,40.0,871.6061985973263,28.0,1.0
30000.0,1.0,40.0,5491.917047962111,28.0,2.0
30000.0,1.0,40.0,4595.7670007300285,28.0,1.0
30000.0,1.0,50.0,6441.2322057406645,20.0,1.0
27847.377333605426,2.0,40.0,15167.165731096213,34.0,2.0
40360.41900748878,2.0,40.0,2118.27732566381,36.0,2.0
40000.0,1.0,40.0,3602.972293343709,28.0,2.0
50000.0,3.0,40.0,5538.671167868025,14.0,2.0
25000.0,3.0,40.0,5000.0,42.0,2.0
25000.0,2.0,40.0,3775.6436722704934,25.0,4.0
40000.0,2.0,40.0,4561.767049930995,25.0,1.0
20000.0,1.0,40.0,1224.3811931054754,34.0,2.0
17000.0,3.0,40.0,11634.111190522675,28.0,2.0
25000.0,2.0,40.0,4962.169910896129,24.0,3.0
18700.0,3.0,40.0,2471.9514020722736,30.0,2.0
15000.0,2.0,40.0,1414.3773654678082,32.0,2.0
11000.0,2.0,48.0,4715.015660286707,16.0,3.0
14000.0,2.0,35.0,1266.2790807165493,30.0,2.0
14267.203599715143,2.0,56.0,3798.947274317939,29.0,2.0
29000.0,2.0,48.0,8943.555362173505,28.0,3.0
26000.0,2.0,40.0,3307.7754749388764,14.0,2.0
40000.0,3.0,40.0,726.123851566217,28.0,2.0
45000.0,2.0,48.0,2591.8572532147136,28.0,2.0
25000.0,2.0,36.0,7814.704281481284,28.0,2.0
28000.0,1.0,40.0,4000.0,28.0,3.0
23000.0,3.0,40.0,3528.5755766035163,30.0,2.0
40000.0,3.0,40.0,7101.866757744643,30.0,2.0
20000.0,2.0,40.0,2016.7888932875987,28.0,2.0
31000.0,2.0,40.0,19496.247541812307,28.0,2.0
25000.0,2.0,36.0,4350.980953076796,42.0,2.0
23000.0,2.0,40.0,7300.0,30.0,2.0
25000.0,3.0,40.0,3245.3759906207974,28.0,3.0
15000.0,2.0,40.0,5909.306506742107,28.0,2.0
35000.0,3.0,40.0,2322.747435501937,28.0,2.0
25374.653346250627,1.0,60.0,1618.051709502345,25.0,3.0
10000.0,3.0,30.0,4073.7339901853497,50.0,2.0
8000.0,2.0,30.0,9010.819842342447,37.0,3.0
15000.0,3.0,40.0,11989.73000312368,10.0,2.0
30785.791239443563,2.0,48.0,2035.6746149724177,29.0,3.0
25000.0,2.0,40.0,8919.120269349469,28.0,2.0
51000.0,3.0,40.0,20000.0,32.0,2.0
33000.0,3.0,40.0,6036.0541947139245,28.0,3.0
32000.0,2.0,48.0,1241.6157505082017,28.0,2.0
35000.0,2.0,40.0,2035.015352633104,28.0,2.0
23800.0,3.0,36.0,8121.869639316326,24.0,1.0
30000.0,2.0,40.0,14022.936352586335,28.0,2.0
18000.0,1.0,40.0,5922.982353244647,28.0,3.0
25000.0,1.0,40.0,5916.901967851423,28.0,2.0
12800.0,2.0,35.0,4023.823389980074,28.0,2.0
11000.0,2.0,28.0,7306.27967152095,28.0,2.0
10500.0,2.0,40.0,1705.5315437594518,27.0,2.0
35000.0,2.0,40.0,1277.9436278565474,14.0,2.0
30000.0,1.0,40.0,2021.042666978242,41.0,2.0
15000.0,1.0,40.0,11409.15839166654,35.0,2.0
15000.0,1.0,40.0,4072.8218966192326,14.0,2.0
28950.0,2.0,40.0,10235.227702993014,28.0,4.0
40000.0,2.0,40.0,3000.0,31.0,3.0
48000.0,1.0,50.0,4332.047933699645,15.0,3.0
37000.0,4.0,40.0,4284.742293270518,18.0,1.0
45000.0,3.0,40.0,5147.850741780845,12.0,2.0
30000.0,2.0,30.0,10217.59371693814,24.0,2.0
35000.0,2.0,40.0,8090.4324302260975,36.0,2.0
30000.0,3.0,40.0,8869.347871343442,14.0,2.0
30000.0,2.0,42.0,3752.6413832171697,24.0,3.0
50000.0,2.0,40.0,5529.978593732149,24.0,3.0
30000.0,3.0,42.0,1329.80519391515,24.0,3.0
30000.0,3.0,48.0,3143.626368661501,24.0,2.0
30000.0,2.0,48.0,13643.099098006169,24.0,2.0
50000.0,3.0,40.0,2051.500213912112,24.0,2.0
17000.0,3.0,32.0,2310.514070603201,24.0,2.0
10923.236375864048,3.0,35.0,3899.9443857443352,22.0,2.0
45000.0,3.0,40.0,3788.980122478313,28.0,2.0
45000.0,3.0,40.0,4405.334230422935,30.0,2.0
40000.0,3.0,48.0,2448.653311518199,24.0,3.0
13000.0,2.0,48.0,3598.1290995528807,25.0,3.0
45000.0,2.0,48.0,3008.2241183757264,28.0,2.0
60000.0,3.0,40.0,3739.748392155754,28.0,2.0
8000.0,2.0,48.0,7485.442526892649,24.0,2.0
45000.0,2.0,48.0,2028.142948227924,28.0,2.0
15000.0,2.0,40.0,12234.344857745564,33.0,3.0
20000.0,2.0,50.0,6358.888937557407,27.0,2.0
30000.0,2.0,40.0,10875.154173449986,30.0,2.0
20000.0,3.0,40.0,2178.9778151059095,28.0,2.0
35000.0,3.0,40.0,5000.0,28.0,2.0
30000.0,2.0,40.0,3456.186381723603,28.0,2.0
35000.0,2.0,48.0,3000.0,31.0,2.0
25725.17487367382,2.0,40.0,6980.161119437624,28.0,3.0
18000.0,2.0,48.0,5000.0,14.0,3.0
36000.0,3.0,48.0,5000.0,14.0,2.0
26218.68181883906,3.0,40.0,2093.7966359220695,29.0,2.0
20000.0,2.0,40.0,6893.376392426969,18.0,3.0
13000.0,2.0,48.0,4056.419284254401,38.0,3.0
12000.0,3.0,48.0,500.0,22.0,3.0
17000.0,3.0,48.0,15733.36614706234,30.0,2.0
25000.0,3.0,42.0,2000.0,28.0,2.0
8400.0,2.0,48.0,3927.2314740521183,28.0,1.0
21000.0,3.0,36.0,4013.183373223598,48.0,2.0
22000.0,2.0,40.0,6301.944359859933,25.0,2.0
23000.0,2.0,40.0,5116.965354821159,33.0,2.0
23000.0,3.0,41.0,2055.8789453043155,22.0,2.0
26000.0,2.0,41.0,7962.441572060065,24.0,2.0
16000.0,3.0,41.0,3178.0400904491935,22.0,2.0
17000.0,2.0,41.0,2162.875113018118,18.0,2.0
17000.0,3.0,41.0,5732.948324036827,18.0,2.0
36000.0,3.0,36.0,14692.80701788046,24.0,2.0
22000.0,3.0,41.0,5199.156026545113,23.0,2.0
33000.0,2.0,41.0,3623.011670215018,20.0,2.0
24000.0,3.0,41.0,2014.8776055437288,18.0,2.0
15000.0,3.0,41.0,3173.130199020889,24.0,2.0
14000.0,2.0,36.0,3510.3728743359984,33.0,2.0
55000.0,2.0,40.0,1795.304579993885,36.0,2.0
50000.0,3.0,40.0,8839.58063280541,36.0,2.0
40000.0,3.0,40.0,10569.359270244937,30.0,2.0
30000.0,3.0,45.0,2138.7251948096036,13.0,1.0
26000.0,2.0,35.0,3417.5983692464624,36.0,2.0
20000.0,2.0,42.0,9216.111999332476,27.0,2.0
15000.0,2.0,60.0,1478.5659135618937,29.0,3.0
30000.0,1.0,48.0,2000.0,34.0,2.0
22000.0,2.0,48.0,8633.722989192416,26.0,3.0
15000.0,1.0,48.0,3323.7959330063004,14.0,1.0
14617.280799157195,2.0,48.0,4016.260927211096,17.0,2.0
15000.0,2.0,40.0,8693.34919795752,43.0,1.0
