,ЗП,Отпуск^3,РабочаяНеделя^3,РабочаяНеделя^2 Образование,ЗП^3,Образование^3,Удовлетворенность
3106,0.2633906569216333,5.256819816551348e-05,-0.06508429295198004,-0.04999424710324272,0.018272631516979825,-0.02949902859476922,3.0
3107,1.0746846360653284,0.14377574027117762,-0.06508429295198004,-0.04999424710324272,1.2412038683680975,-0.02949902859476922,2.0
3108,-0.14225633265021417,5.256819816551348e-05,-0.06508429295198004,0.19866135033130675,-0.0028788220824576016,1.8509205058935252,2.0
3109,1.0746846360653284,-4.6157012980988785,-0.06508429295198004,0.19866135033130675,1.2412038683680975,1.8509205058935252,3.0
3110,-0.3689588225724425,-0.33160759226108893,-0.06508429295198004,0.19866135033130675,-0.050226590597796876,1.8509205058935252,2.0
3111,-0.14225633265021417,5.256819816551348e-05,-1.1697482980371656,1.363088970238597,-0.0028788220824576016,1.8509205058935252,4.0
3112,-0.38564452639332264,0.26893553452193947,0.7303773002304058,-0.25059212350946614,-0.057353709845180005,-0.02949902859476922,3.0
3113,2.6972725943527185,-4.6157012980988785,-0.06508429295198004,0.19866135033130675,19.623411872012163,1.8509205058935252,2.0
3114,-0.061126934735844664,-0.33160759226108893,-0.06508429295198004,-0.2986498445377922,-0.0002284009230756317,-6.28831801086874,2.0
3115,0.6690376464934809,5.256819816551348e-05,-0.06508429295198004,-0.04999424710324272,0.29946885915129745,-0.02949902859476922,2.0
3116,3.1029195839245656,5.256819816551348e-05,-0.06508429295198004,0.19866135033130675,29.875250902355393,1.8509205058935252,2.0
3117,1.4803316256371757,-0.008709667970844706,-0.06508429295198004,0.19866135033130675,3.2439716667149803,1.8509205058935252,1.0
3118,0.2633906569216333,-4.6157012980988785,-0.06508429295198004,-0.04999424710324272,0.018272631516979825,-0.02949902859476922,3.0
3119,-0.5479033222220616,-4.6157012980988785,-0.06508429295198004,-0.04999424710324272,-0.16447950919461685,-0.02949902859476922,3.0
3120,-0.7101621180508007,-0.0005957425484805928,0.7303773002304058,-0.25059212350946614,-0.3581562271137056,-0.02949902859476922,2.0
3121,0.2633906569216333,5.256819816551348e-05,-0.06508429295198004,0.19866135033130675,0.018272631516979825,1.8509205058935252,1.0
3122,-0.8724209138795397,-0.33160759226108893,-0.06508429295198004,-0.2986498445377922,-0.6640154800854927,-6.28831801086874,2.0
3123,0.6690376464934809,5.256819816551348e-05,0.7303773002304058,-1.4969582114907591,0.29946885915129745,-6.28831801086874,1.0
3124,0.2633906569216333,5.256819816551348e-05,-0.06508429295198004,-0.04999424710324272,0.018272631516979825,-0.02949902859476922,1.0
3125,0.020002463178524832,0.022109560833025253,-0.06508429295198004,-0.04999424710324272,8.00295617827965e-06,-0.02949902859476922,1.0
3126,1.0746846360653284,5.256819816551348e-05,-0.06508429295198004,-0.04999424710324272,1.2412038683680975,-0.02949902859476922,2.0
3127,-0.46677392430769216,-0.0904915780114485,-0.06508429295198004,-0.2986498445377922,-0.10169972072888238,-6.28831801086874,3.0
3128,0.4256494527503723,-4.6157012980988785,-0.06508429295198004,0.19866135033130675,0.07711808526385552,1.8509205058935252,2.0
3129,0.6690376464934809,-4.6157012980988785,-0.06508429295198004,-0.04999424710324272,0.29946885915129745,-0.02949902859476922,2.0
3130,-1.1969385055370176,0.06509685030559965,-8.374853747423945,-7.611956888095854,-1.7148080571193478,-6.28831801086874,2.0
3131,1.0746846360653284,3.352820932805574,-0.00044845460898603276,0.007193522122049121,1.2412038683680975,1.8509205058935252,2.0
3132,0.10113186109289433,-0.03507851186110721,0.7303773002304058,-0.25059212350946614,0.0010343416156849492,-0.02949902859476922,2.0
3133,-0.14225633265021417,-0.5388891479447488,-0.06508429295198004,-0.04999424710324272,-0.0028788220824576016,-0.02949902859476922,2.0
3134,-0.14225633265021417,-0.8183721410572092,-0.06508429295198004,-0.2986498445377922,-0.0028788220824576016,-6.28831801086874,2.0
3135,0.2633906569216333,0.022109560833025253,-13.085285713891539,6.817912064008278,0.018272631516979825,1.8509205058935252,2.0
3136,0.6690376464934809,-4.6157012980988785,0.7303773002304058,2.2421400524531196,0.29946885915129745,21.12971679342491,2.0
3137,0.4256494527503723,-4.6157012980988785,1.8439872141716742,-0.4646306357267695,0.07711808526385552,-0.02949902859476922,2.0
3138,0.6690376464934809,5.256819816551348e-05,0.7303773002304058,-0.25059212350946614,0.29946885915129745,-0.02949902859476922,2.0
3139,-0.14225633265021417,5.256819816551348e-05,-0.06508429295198004,-0.04999424710324272,-0.0028788220824576016,-0.02949902859476922,1.0
3140,-0.14225633265021417,5.256819816551348e-05,-0.06508429295198004,-0.2986498445377922,-0.0028788220824576016,-6.28831801086874,1.0
3141,1.4803316256371757,5.256819816551348e-05,-0.06508429295198004,0.19866135033130675,3.2439716667149803,1.8509205058935252,1.0
3142,0.2633906569216333,5.256819816551348e-05,0.7303773002304058,0.9957739644718269,0.018272631516979825,1.8509205058935252,2.0
3143,-0.7912915159651701,-4.6157012980988785,-0.00044845460898603276,-0.0018102903353501083,-0.49546106068782136,-0.02949902859476922,2.0
3144,-0.06923987452728161,0.022109560833025253,-0.06508429295198004,0.19866135033130675,-0.00033194705241178257,1.8509205058935252,1.0
3145,1.0746846360653284,-4.6157012980988785,-0.06508429295198004,-0.04999424710324272,1.2412038683680975,-0.02949902859476922,2.0
3146,0.020002463178524832,5.256819816551348e-05,0.7303773002304058,-1.4969582114907591,8.00295617827965e-06,-6.28831801086874,2.0
3147,0.2633906569216333,5.256819816551348e-05,-8.374853747423945,5.0634603088214725,0.018272631516979825,1.8509205058935252,2.0
3148,2.6972725943527185,-4.6157012980988785,-0.06508429295198004,0.19866135033130675,19.623411872012163,1.8509205058935252,2.0
3149,1.8859786152090232,-0.0904915780114485,0.06994046404869513,-0.052451137520321774,6.70826626173955,-0.02949902859476922,3.0
3150,1.4803316256371757,-4.6157012980988785,23.26593261362207,-2.5181574555077706,3.2439716667149803,-0.02949902859476922,2.0
3151,-0.15644883374087354,5.267249501321835,1.8439872141716742,1.8462954209142695,-0.0038292788235802385,1.8509205058935252,2.0
3152,1.8859786152090232,5.267249501321835,-0.06508429295198004,0.19866135033130675,6.70826626173955,1.8509205058935252,3.0
3153,2.8595313901814574,5.256819816551348e-05,-0.06508429295198004,-0.2986498445377922,23.382158761408334,-6.28831801086874,2.0
3154,0.6690376464934809,5.256819816551348e-05,-0.06508429295198004,-0.04999424710324272,0.29946885915129745,-0.02949902859476922,1.0
3155,1.2775081308512521,-0.008709667970844706,-0.06508429295198004,0.19866135033130675,2.084927793428554,1.8509205058935252,2.0
3156,1.8859786152090232,-5.702694859393993,0.06994046404869513,-0.3133265320292908,6.70826626173955,-6.28831801086874,2.0
3157,0.6690376464934809,-4.6157012980988785,-0.06508429295198004,-0.2986498445377922,0.29946885915129745,-6.28831801086874,2.0
3158,-0.5479033222220616,-4.6157012980988785,-0.06508429295198004,0.19866135033130675,-0.16447950919461685,1.8509205058935252,2.0
3159,0.2633906569216333,-4.6157012980988785,0.7303773002304058,-0.25059212350946614,0.018272631516979825,-0.02949902859476922,4.0
3160,-0.5479033222220616,5.256819816551348e-05,-0.06508429295198004,0.19866135033130675,-0.16447950919461685,1.8509205058935252,2.0
3161,-0.9535503117939091,-4.6157012980988785,-0.06508429295198004,0.19866135033130675,-0.8670234373671,1.8509205058935252,2.0
3162,0.6244137692524566,1.9695737027798206,-0.06508429295198004,0.19866135033130675,0.2434542800159223,1.8509205058935252,1.0
3163,2.8270796310157094,-4.6157012980988785,-0.06508429295198004,-0.04999424710324272,22.595092553050605,-0.02949902859476922,1.0
3164,1.4803316256371757,-4.6157012980988785,0.7303773002304058,0.9957739644718269,3.2439716667149803,1.8509205058935252,1.0
3165,0.5879082485791113,5.267249501321835,-1.800283536789733,1.8170067009422484,0.20320231933935856,1.8509205058935252,1.0
3166,0.4256494527503723,1.9695737027798206,0.06994046404869513,-0.052451137520321774,0.07711808526385552,-0.02949902859476922,2.0
3167,1.4803316256371757,-6.948204288455348,-0.06508429295198004,0.19866135033130675,3.2439716667149803,1.8509205058935252,2.0
3168,0.6690376464934809,5.256819816551348e-05,-0.06508429295198004,0.19866135033130675,0.29946885915129745,1.8509205058935252,2.0
3169,0.2633906569216333,-4.6157012980988785,-0.00044845460898603276,-0.0018102903353501083,0.018272631516979825,-0.02949902859476922,1.0
3170,-1.132034987205522,5.256819816551348e-05,-1.1697482980371656,-0.3430290123779249,-1.4507064724916483,-0.02949902859476922,3.0
3171,1.0746846360653284,5.256819816551348e-05,-0.06508429295198004,-0.04999424710324272,1.2412038683680975,-0.02949902859476922,2.0
3172,0.48147387155045146,-0.8183721410572092,23.26593261362207,-15.0426774315859,0.11161387132553932,-6.28831801086874,2.0
3173,0.2633906569216333,-4.6157012980988785,-0.06508429295198004,-0.04999424710324272,0.018272631516979825,-0.02949902859476922,2.0
3174,1.0746846360653284,-0.8183721410572092,-0.06508429295198004,-0.04999424710324272,1.2412038683680975,-0.02949902859476922,2.0
3175,-0.5479033222220616,0.022109560833025253,-0.06508429295198004,-0.04999424710324272,-0.16447950919461685,-0.02949902859476922,2.0
3176,-0.8724209138795397,0.06509685030559965,-0.06508429295198004,-0.04999424710324272,-0.6640154800854927,-0.02949902859476922,2.0
3177,-0.5479033222220616,-4.6157012980988785,1.8439872141716742,-0.4646306357267695,-0.16447950919461685,-0.02949902859476922,1.0
3178,-0.14225633265021417,-4.6157012980988785,-1.1697482980371656,-0.3430290123779249,-0.0028788220824576016,-0.02949902859476922,4.0
3179,-0.7101621180508007,5.267249501321835,-0.06508429295198004,0.19866135033130675,-0.3581562271137056,1.8509205058935252,2.0
3180,-1.1888255657455806,5.267249501321835,0.7303773002304058,-1.4969582114907591,-1.680174573423128,-6.28831801086874,2.0
3181,-0.7101621180508007,0.7018550510477365,0.7303773002304058,-0.25059212350946614,-0.3581562271137056,-0.02949902859476922,2.0
3182,0.5234509612191763,0.45136553685006564,0.18997376726480647,-0.10210922853846184,0.1434260390869577,-0.02949902859476922,1.0
3183,-0.3045151284789532,-4.6157012980988785,23.26593261362207,-15.0426774315859,-0.02823752448312898,-6.28831801086874,4.0
3184,0.2633906569216333,-4.6157012980988785,0.7303773002304058,0.9957739644718269,0.018272631516979825,1.8509205058935252,2.0
3185,-0.9535503117939091,-0.8183721410572092,-0.06508429295198004,-0.04999424710324272,-0.8670234373671,-0.02949902859476922,3.0
3186,-0.5479033222220616,3.352820932805574,-1.800283536789733,1.8170067009422484,-0.16447950919461685,1.8509205058935252,2.0
3187,0.2633906569216333,-4.6157012980988785,-0.06508429295198004,0.19866135033130675,0.018272631516979825,1.8509205058935252,2.0
3188,0.577957495618339,0.45136553685006564,-0.06508429295198004,-0.04999424710324272,0.19305795503107803,-0.02949902859476922,3.0
3189,-1.1343445355626176,-4.6157012980988785,-0.06508429295198004,-0.2986498445377922,-1.4596036805963553,-6.28831801086874,3.0
3190,0.18889292509468106,-0.03507851186110721,10.6971409890235,-1.5000798758564733,0.0067398010313687315,-0.02949902859476922,3.0
3191,0.012868877725053246,1.031193380907132,-0.06508429295198004,-0.04999424710324272,2.131189281198538e-06,-0.02949902859476922,3.0
3192,1.3664098392365032,7.799173838666048,-0.06508429295198004,-0.2986498445377922,2.5511908103496883,-6.28831801086874,3.0
3193,-0.49944011286844625,0.06509685030559965,0.7303773002304058,-1.4969582114907591,-0.12458055468622498,-6.28831801086874,3.0
3194,-0.9535503117939091,-0.03507851186110721,23.26593261362207,-2.5181574555077706,-0.8670234373671,-0.02949902859476922,1.0
3195,-0.22338573056458366,0.7018550510477365,-0.06508429295198004,0.19866135033130675,-0.011147212582348444,1.8509205058935252,3.0
3196,-0.38564452639332264,5.256819816551348e-05,-0.06508429295198004,-0.04999424710324272,-0.057353709845180005,-0.02949902859476922,1.0
3197,-0.061126934735844664,0.26893553452193947,0.7303773002304058,-0.25059212350946614,-0.0002284009230756317,-0.02949902859476922,2.0
