yj21b,yj6.2,yj10.2,yj13.2,yj1.1.1,yj72.18a
28.0,45.0,3279.8198345134365,50000.0,3.0,3.0
35.0,48.0,3079.667257906736,45000.0,3.0,2.0
28.0,40.0,9334.340394484318,25000.0,1.0,2.0
28.0,40.0,2018.8695193513113,8000.0,4.0,1.0
28.0,40.0,4061.334964529347,32000.0,2.0,2.0
39.0,40.0,10811.94660843855,40000.0,2.0,3.0
30.0,40.0,19252.568379119206,25000.0,2.0,2.0
14.0,40.0,2937.0134213727943,18000.0,2.0,3.0
14.0,48.0,5168.538900628153,23000.0,2.0,2.0
37.0,40.0,6329.494120631417,35000.0,3.0,3.0
15.0,40.0,4156.46743465679,25000.0,1.0,3.0
14.0,40.0,17561.669112889635,15000.0,2.0,2.0
35.0,40.0,2651.665339182656,25000.0,2.0,3.0
14.0,45.0,3446.7493559128025,30000.0,2.0,2.0
14.0,40.0,9136.290488345781,12000.0,3.0,2.0
28.0,40.0,6377.125002690665,20000.0,2.0,3.0
28.0,40.0,6540.739326457838,20000.0,2.0,3.0
28.0,48.0,8393.818888149768,40000.0,2.0,3.0
28.0,40.0,2902.2235613606676,17000.0,3.0,3.0
42.0,30.0,5965.730070432899,17500.0,1.0,2.0
36.0,40.0,5185.793127698816,15000.0,2.0,1.0
28.0,35.0,8060.955712521511,14000.0,3.0,2.0
24.0,40.0,5408.167283989966,45000.0,2.0,3.0
24.0,50.0,3727.768947448957,6000.0,3.0,1.0
28.0,36.0,6971.924843638965,12000.0,1.0,2.0
42.0,40.0,11342.397234522447,14500.0,2.0,3.0
35.0,36.0,3517.6023204508665,14500.0,2.0,1.0
42.0,35.0,12214.641791928285,27000.0,2.0,3.0
45.0,37.0,2036.5826196419616,17600.0,2.0,2.0
40.0,35.0,2219.0668374798565,16000.0,1.0,2.0
28.0,35.0,8423.815222818854,24000.0,1.0,3.0
20.0,48.0,4000.0,35000.0,1.0,2.0
10.0,48.0,3455.3315087315614,11000.0,2.0,3.0
28.0,36.0,13998.839600768117,9400.0,3.0,2.0
28.0,41.0,3812.7969045713476,10527.0,2.0,2.0
16.0,60.0,4174.284918559521,35000.0,3.0,2.0
42.0,45.0,2689.7757412080464,15000.0,1.0,2.0
27.0,60.0,2658.71148173359,25000.0,3.0,2.0
14.0,48.0,5334.866244643646,35000.0,4.0,1.0
21.0,42.0,16089.537927661624,15000.0,2.0,1.0
14.0,40.0,5000.0,15000.0,3.0,1.0
14.0,40.0,4000.0,24000.0,3.0,1.0
14.0,48.0,6000.0,35000.0,3.0,1.0
28.0,40.0,2974.7946734104603,32000.0,2.0,1.0
42.0,48.0,5000.0,35000.0,1.0,3.0
28.0,40.0,10574.651759500071,30000.0,1.0,3.0
28.0,35.0,10000.0,17000.0,4.0,3.0
28.0,48.0,5432.435260587325,44000.0,1.0,3.0
12.0,48.0,2244.2706653894907,18000.0,1.0,2.0
28.0,60.0,4000.0,22000.0,2.0,3.0
17.0,40.0,15000.0,23000.0,3.0,1.0
26.0,48.0,12000.0,28000.0,2.0,1.0
28.0,40.0,7286.560215020807,35000.0,3.0,3.0
28.0,40.0,6155.685146132385,30000.0,3.0,3.0
14.0,40.0,2345.6492596158787,26000.0,2.0,1.0
28.0,40.0,6031.007258631406,40000.0,1.0,2.0
28.0,40.0,6636.112680385599,20000.0,2.0,3.0
23.0,48.0,13161.913912342128,20000.0,3.0,1.0
21.0,60.0,1700.93131033225,16000.0,3.0,1.0
19.0,40.0,2024.126687227559,15000.0,3.0,3.0
28.0,60.0,10787.81670000801,38000.0,2.0,2.0
28.0,45.0,7446.7834162530135,22000.0,3.0,3.0
14.0,40.0,2103.795167114885,30000.0,2.0,3.0
35.0,40.0,10000.0,40000.0,1.0,3.0
28.0,40.0,2943.9538276680946,30000.0,2.0,2.0
28.0,40.0,6351.536889750017,22000.0,3.0,2.0
28.0,48.0,7354.065066621396,20000.0,2.0,2.0
26.0,40.0,6391.3344270907155,21580.33407271804,2.0,2.0
36.0,40.0,1959.511197484433,22727.07022053024,2.0,2.0
42.0,40.0,6508.742742131481,20575.35045608257,2.0,1.0
24.0,48.0,3358.0971114913523,57553.636107442486,1.0,2.0
28.0,40.0,7091.140525820621,10200.0,2.0,2.0
28.0,48.0,3480.0713813508846,14000.0,2.0,2.0
28.0,40.0,5955.568014374029,15000.0,3.0,2.0
26.0,56.0,15794.389024613974,20000.0,3.0,1.0
28.0,35.0,1469.8314608536855,12800.0,2.0,2.0
28.0,54.0,5215.80839021999,15000.0,2.0,2.0
28.0,48.0,5931.514812625074,11000.0,3.0,1.0
46.0,56.0,2590.8737834310155,17555.050791594098,2.0,1.0
26.0,48.0,8803.505113643034,10500.0,1.0,1.0
28.0,40.0,3776.2108481144865,10500.0,2.0,2.0
28.0,40.0,4929.559934604031,20000.0,1.0,2.0
21.0,40.0,837.3294608979944,13000.0,3.0,2.0
30.0,48.0,2057.888014785521,45000.0,2.0,2.0
13.0,48.0,7766.464318070135,17000.0,2.0,3.0
26.0,40.0,6379.781737717116,46355.663574325656,2.0,2.0
25.0,44.0,15173.153220643348,20000.0,3.0,3.0
28.0,48.0,6672.396135132963,11000.0,2.0,2.0
29.0,40.0,1021.7179119787878,28000.0,2.0,1.0
28.0,40.0,8757.8241766353,25000.0,2.0,3.0
28.0,40.0,3221.995943844746,15000.0,2.0,1.0
28.0,36.0,3719.0685755471263,58000.0,2.0,2.0
28.0,40.0,10529.583028896732,22000.0,2.0,2.0
22.0,55.0,11763.907769522762,32560.234531411967,2.0,2.0
28.0,40.0,5340.5644193062435,16000.0,2.0,2.0
37.0,48.0,16450.190962803303,18000.0,2.0,2.0
21.0,48.0,1030.0470117201146,33669.875304354384,2.0,2.0
19.0,48.0,7112.943992803505,21872.223162166465,2.0,2.0
29.0,48.0,6667.322994503947,25811.82081543127,2.0,2.0
28.0,48.0,4607.76685343162,50000.0,2.0,3.0
26.0,48.0,1036.3351562481173,28022.029214305407,2.0,2.0
28.0,48.0,2787.2360051717174,20000.0,2.0,2.0
35.0,48.0,12810.719815015567,35000.0,2.0,2.0
28.0,48.0,4287.007280606283,20000.0,2.0,1.0
30.0,48.0,571.838017961911,18000.0,2.0,2.0
28.0,40.0,3167.702782787045,26000.0,1.0,3.0
28.0,40.0,2139.7692225442715,40000.0,1.0,2.0
28.0,41.0,7399.676921442064,15000.0,2.0,2.0
28.0,40.0,7383.722026781625,11000.0,2.0,2.0
28.0,50.0,8504.520208517686,30000.0,2.0,2.0
14.0,32.0,11133.82541215139,10000.0,2.0,2.0
28.0,40.0,2958.500049210086,12000.0,2.0,2.0
42.0,40.0,11427.969767923863,15000.0,2.0,2.0
28.0,40.0,5000.0,50000.0,1.0,2.0
45.0,40.0,11933.973482287962,12000.0,2.0,2.0
40.0,40.0,5850.292569385465,12000.0,2.0,2.0
14.0,40.0,2974.232099543089,13000.0,2.0,2.0
28.0,40.0,7173.0695647795355,17000.0,2.0,2.0
14.0,40.0,4725.433821125526,20000.0,2.0,2.0
28.0,40.0,2973.0773703247646,30000.0,1.0,3.0
34.0,36.0,5785.759101518341,22000.0,3.0,2.0
28.0,40.0,1592.0626717583696,10000.0,2.0,2.0
30.0,40.0,2302.663699516094,27000.0,2.0,2.0
30.0,48.0,1762.6338710814762,11903.637582246694,2.0,2.0
30.0,48.0,8686.18355131541,22000.0,2.0,2.0
28.0,48.0,2605.848055710406,43000.0,1.0,3.0
28.0,48.0,9513.295479072829,18000.0,2.0,1.0
14.0,48.0,18680.539956400422,19036.630017234773,2.0,2.0
28.0,40.0,4737.128710307519,5300.0,2.0,2.0
30.0,48.0,3313.108140488983,25000.0,2.0,2.0
28.0,48.0,17843.51095787708,17000.0,2.0,2.0
28.0,48.0,3965.145997259085,23000.0,2.0,2.0
28.0,40.0,2483.613381277106,37000.0,1.0,3.0
20.0,50.0,7000.0,25000.0,2.0,3.0
28.0,40.0,5400.0,30000.0,1.0,2.0
30.0,45.0,3944.928306515841,50923.92365977925,1.0,3.0
26.0,40.0,4108.7829270116135,30000.0,2.0,3.0
28.0,45.0,10365.959475148447,40000.0,2.0,1.0
28.0,40.0,12171.600485952496,30000.0,1.0,3.0
14.0,48.0,3897.362212887725,20000.0,3.0,2.0
21.0,48.0,4114.546610004529,25000.0,3.0,1.0
24.0,45.0,988.8219548216675,30000.0,3.0,2.0
28.0,40.0,11755.174420327263,38000.0,2.0,3.0
28.0,40.0,3960.3743380316673,25000.0,2.0,3.0
36.0,45.0,1856.265218381457,22000.0,2.0,2.0
28.0,42.0,1058.2820562230759,13400.0,3.0,2.0
29.0,45.0,9653.195778689304,26898.87315363818,2.0,3.0
32.0,45.0,3184.319861657465,16500.476323218332,2.0,3.0
14.0,40.0,5148.696250872854,30000.0,1.0,2.0
28.0,40.0,8483.784804681256,30000.0,2.0,1.0
26.0,40.0,5238.724447160868,35000.0,2.0,2.0
28.0,40.0,2851.0869479381636,25000.0,3.0,2.0
28.0,40.0,1434.8461118134699,23000.0,1.0,2.0
28.0,40.0,7880.618668759697,30000.0,1.0,2.0
24.0,40.0,2370.425560134344,40000.0,2.0,3.0
28.0,44.0,4782.474954926362,28500.0,3.0,2.0
36.0,40.0,1526.534594006121,22000.0,1.0,2.0
28.0,40.0,2078.8763881125833,30000.0,3.0,3.0
31.0,40.0,1857.998168771768,30000.0,2.0,2.0
21.0,40.0,8280.769581825403,40000.0,1.0,3.0
28.0,56.0,1006.9401253856811,40000.0,4.0,2.0
28.0,40.0,4041.519930378987,20000.0,1.0,3.0
35.0,45.0,4955.150979084444,35000.0,3.0,3.0
28.0,48.0,1069.6194039468717,60000.0,2.0,3.0
28.0,40.0,13472.35378775772,45000.0,3.0,1.0
22.0,56.0,3531.739942279312,9804.745430438139,2.0,1.0
20.0,42.0,1468.7876334408338,36000.0,2.0,3.0
30.0,42.0,2065.269704093326,37000.0,1.0,2.0
28.0,40.0,3979.7308026392698,30000.0,1.0,3.0
43.0,40.0,12462.867116725523,35000.0,2.0,2.0
48.0,40.0,8387.840695255134,38000.0,3.0,1.0
14.0,42.0,1761.9585426437604,35000.0,2.0,2.0
14.0,42.0,6329.2219928955965,35000.0,2.0,3.0
25.0,42.0,2548.923838973019,40000.0,2.0,2.0
26.0,40.0,3162.6804314309743,17000.0,1.0,2.0
28.0,40.0,20000.0,55000.0,2.0,3.0
28.0,40.0,6348.601846126344,25000.0,2.0,2.0
28.0,40.0,871.5517562394887,40000.0,2.0,2.0
14.0,60.0,2270.1039494519255,25000.0,3.0,2.0
28.0,45.0,5694.653206032807,23000.0,2.0,1.0
30.0,40.0,8085.826765714934,13000.0,2.0,1.0
21.0,60.0,5155.329004114794,20000.0,2.0,1.0
40.0,45.0,5387.706291881491,30000.0,3.0,2.0
28.0,40.0,1394.0333387500255,30000.0,3.0,3.0
28.0,40.0,2537.3258233419224,23000.0,2.0,2.0
28.0,40.0,1572.6435192641927,11000.0,2.0,2.0
14.0,50.0,7781.503441320881,50000.0,2.0,3.0
21.0,36.0,2555.659059466796,15000.0,1.0,2.0
30.0,36.0,5701.765069647857,17000.0,2.0,3.0
30.0,45.0,2089.7848365061013,34800.0,2.0,3.0
24.0,40.0,6628.7326113626095,24300.0,2.0,2.0
28.0,48.0,782.5431295019177,30000.0,2.0,2.0
28.0,40.0,2560.260518459849,35000.0,3.0,3.0
28.0,40.0,2024.9691826610288,25000.0,2.0,2.0
28.0,40.0,9310.397127905333,25000.0,1.0,3.0
30.0,36.0,3163.9796341161714,24000.0,2.0,2.0
30.0,60.0,5341.802715803218,26100.0,2.0,2.0
24.0,40.0,4316.87946381204,22000.0,2.0,1.0
24.0,60.0,19275.28381400147,22000.0,2.0,2.0
12.0,40.0,7369.860471826631,35000.0,2.0,3.0
15.0,40.0,5042.3623743399685,30000.0,1.0,3.0
28.0,40.0,11237.484770531237,50000.0,1.0,2.0
29.0,40.0,7577.877970496784,60326.90606066048,4.0,3.0
28.0,52.0,3802.4001115104497,32000.0,3.0,2.0
14.0,40.0,4298.092722396802,45000.0,2.0,2.0
30.0,48.0,1237.0613382508147,30000.0,2.0,2.0
14.0,40.0,2660.723724292368,60000.0,2.0,3.0
30.0,40.0,4815.014174111474,30000.0,2.0,3.0
28.0,40.0,6140.274244120785,30000.0,2.0,2.0
22.0,42.0,7000.0,27000.0,3.0,2.0
29.0,48.0,6887.416649930421,32000.0,2.0,2.0
24.0,40.0,5897.569153732099,60000.0,3.0,3.0
28.0,40.0,7703.447457542491,40000.0,2.0,1.0
28.0,40.0,1194.9837949535568,30000.0,2.0,2.0
28.0,48.0,1556.141568653118,50000.0,2.0,3.0
28.0,36.0,17769.627511873,35000.0,3.0,3.0
19.0,60.0,2345.6001007064037,38000.0,4.0,1.0
28.0,40.0,3494.462528984171,40000.0,2.0,3.0
28.0,40.0,4591.849235100532,45000.0,1.0,4.0
39.0,40.0,4442.117975352395,35000.0,2.0,1.0
28.0,40.0,1746.5336782599154,50000.0,2.0,3.0
29.0,45.0,2035.9547031031764,68000.0,3.0,3.0
24.0,40.0,7099.476208649147,57500.0,4.0,3.0
28.0,48.0,5228.5284856573035,25000.0,2.0,2.0
28.0,50.0,10000.0,27000.0,2.0,2.0
35.0,40.0,5917.911528701484,30000.0,4.0,3.0
19.0,40.0,6940.742708732401,35000.0,4.0,3.0
31.0,40.0,11186.696225794305,40000.0,2.0,1.0
30.0,40.0,9657.929982985821,25000.0,2.0,3.0
14.0,48.0,8588.065055416244,60000.0,2.0,2.0
23.0,40.0,11908.1788980891,35000.0,5.0,2.0
28.0,40.0,14564.546649175676,35000.0,3.0,2.0
42.0,45.0,19763.688856742647,28000.0,1.0,1.0
35.0,40.0,1289.116219593377,20000.0,2.0,1.0
32.0,42.0,3103.9765002797135,20000.0,2.0,2.0
14.0,42.0,9586.237534351136,45000.0,2.0,1.0
14.0,36.0,18037.215505049917,12000.0,3.0,2.0
21.0,40.0,2698.269722282548,40000.0,2.0,2.0
24.0,36.0,4580.941577993143,36000.0,2.0,2.0
39.0,48.0,3330.444910749705,17000.0,2.0,2.0
20.0,40.0,3283.7002734655634,20000.0,2.0,3.0
10.0,48.0,3907.051408628864,40000.0,1.0,1.0
28.0,40.0,10528.282751957813,20000.0,1.0,2.0
28.0,40.0,20000.0,45000.0,2.0,3.0
51.0,48.0,8146.49220613416,7000.0,3.0,2.0
29.0,48.0,14392.216571111923,23034.841766632326,2.0,1.0
29.0,50.0,5685.542230424122,40000.0,1.0,3.0
27.0,35.0,3177.896883313539,30000.0,1.0,3.0
14.0,60.0,2920.8670805633865,30000.0,1.0,2.0
35.0,48.0,5202.698075089318,11078.155532783592,2.0,1.0
23.0,32.0,5256.418410249657,47303.39049109451,2.0,2.0
15.0,40.0,3043.435601922919,40000.0,2.0,3.0
37.0,40.0,2545.0307180921372,46765.02811326016,2.0,2.0
28.0,60.0,7275.8963768617905,60000.0,1.0,2.0
11.0,40.0,4304.584242248757,15000.0,2.0,2.0
35.0,40.0,2978.202767358602,15000.0,1.0,2.0
18.0,48.0,1200.0,18000.0,4.0,2.0
28.0,56.0,2500.0,23000.0,2.0,2.0
28.0,40.0,6908.635567899838,20000.0,4.0,1.0
33.0,40.0,5166.669978858433,26000.0,3.0,3.0
18.0,40.0,8896.627915379346,30000.0,4.0,2.0
35.0,41.0,2107.7816477488013,36000.0,2.0,3.0
28.0,40.0,2351.594060101683,30000.0,3.0,1.0
21.0,40.0,3198.8280611532614,13711.567840390566,1.0,3.0
13.0,40.0,1363.9185455227596,10500.0,1.0,3.0
36.0,56.0,3162.507063908631,40000.0,1.0,2.0
24.0,40.0,5605.375576067274,25000.0,2.0,2.0
14.0,40.0,9252.867404073277,20000.0,3.0,2.0
40.0,40.0,11553.36908126208,39000.0,2.0,3.0
32.0,36.0,927.5870750325896,10000.0,4.0,3.0
34.0,40.0,16657.026535311874,11000.0,2.0,2.0
28.0,36.0,5644.666766860954,12000.0,2.0,2.0
23.0,40.0,8401.254145461273,60531.842436134044,3.0,1.0
20.0,60.0,4409.558188761471,45000.0,2.0,2.0
28.0,40.0,4000.0,18000.0,1.0,2.0
14.0,45.0,4293.044936784221,16000.0,2.0,2.0
23.0,40.0,6611.718844385966,19105.495212904374,3.0,2.0
42.0,60.0,7106.174616115179,65000.0,2.0,3.0
14.0,50.0,13932.585666497162,28000.0,3.0,2.0
27.0,40.0,11747.30542552796,13914.59433713864,3.0,3.0
28.0,40.0,16000.0,18000.0,1.0,3.0
31.0,40.0,3998.752041221458,34000.0,2.0,2.0
14.0,48.0,1500.0,50000.0,2.0,3.0
28.0,40.0,10755.073214818402,15000.0,2.0,2.0
14.0,40.0,9257.965363657026,12000.0,3.0,2.0
28.0,40.0,12205.102891120749,12000.0,2.0,2.0
45.0,48.0,2214.5806680710602,30000.0,2.0,2.0
28.0,40.0,2000.0,22000.0,2.0,1.0
37.0,60.0,8909.030388971898,18000.0,1.0,2.0
25.0,60.0,1121.4689613965752,50000.0,2.0,2.0
23.0,35.0,6956.832982802506,12000.0,3.0,2.0
45.0,36.0,16654.69531144815,18000.0,1.0,2.0
33.0,28.0,4214.660752401182,2900.0,4.0,1.0
43.0,48.0,4589.808859491264,32000.0,3.0,3.0
36.0,36.0,2569.5179019276648,50000.0,1.0,3.0
38.0,40.0,8191.154898953244,19600.0,1.0,3.0
40.0,40.0,7626.33199428478,45000.0,2.0,3.0
30.0,40.0,3805.6339121912592,28000.0,4.0,3.0
28.0,40.0,19000.0,50000.0,2.0,3.0
28.0,40.0,1536.5352547247876,22000.0,2.0,3.0
14.0,48.0,3375.4196105105266,12000.0,2.0,2.0
21.0,48.0,14680.78996760269,15000.0,2.0,2.0
28.0,40.0,3151.9333745500585,25000.0,2.0,3.0
23.0,45.0,1887.606060472646,50000.0,2.0,3.0
14.0,40.0,2931.8558390438884,20000.0,2.0,1.0
30.0,48.0,5336.943744034886,18000.0,3.0,2.0
14.0,45.0,4315.1536442993665,44000.0,3.0,3.0
14.0,40.0,13915.18055686793,25000.0,2.0,2.0
20.0,30.0,18175.485715139304,48000.0,1.0,3.0
35.0,40.0,835.2043919701534,35000.0,2.0,3.0
28.0,40.0,2192.424816337835,34000.0,2.0,3.0
37.0,40.0,5869.536416046035,25000.0,1.0,3.0
24.0,41.0,1018.8966848014044,31000.0,2.0,3.0
42.0,40.0,5210.828254370378,24000.0,3.0,2.0
31.0,35.0,5348.945845793966,10000.0,2.0,1.0
50.0,40.0,8289.14827519613,19000.0,2.0,2.0
36.0,48.0,4344.355867731032,40000.0,2.0,2.0
17.0,36.0,3380.2049115048326,23000.0,2.0,2.0
42.0,40.0,7947.567727756401,19000.0,2.0,2.0
18.0,40.0,7095.50071205094,32010.579108569356,3.0,2.0
28.0,36.0,13107.57030759398,16500.0,1.0,3.0
24.0,40.0,5550.439251699825,50000.0,2.0,2.0
28.0,40.0,1202.1191076802988,35000.0,2.0,2.0
24.0,40.0,6920.099393510498,50000.0,2.0,3.0
20.0,40.0,1002.2841974314616,50000.0,1.0,3.0
36.0,35.0,4471.5558087836735,17000.0,2.0,2.0
34.0,40.0,2525.88159305368,23000.0,2.0,2.0
30.0,40.0,3857.120908004443,14000.0,3.0,2.0
34.0,40.0,2424.863388798179,15800.0,2.0,2.0
44.0,36.0,4520.325151602201,16400.0,3.0,2.0
44.0,36.0,3464.2196030098767,19000.0,3.0,2.0
44.0,36.0,1644.9473951962711,18000.0,1.0,2.0
18.0,40.0,11983.814292642051,30000.0,2.0,2.0
39.0,40.0,3676.613581267086,26500.0,2.0,3.0
34.0,36.0,7000.0,33000.0,3.0,3.0
31.0,50.0,4139.288357354994,50000.0,3.0,2.0
30.0,38.0,3403.7219732178974,9000.0,2.0,2.0
11.0,40.0,2094.0639040686146,22494.680034607147,2.0,1.0
28.0,40.0,6552.873826251602,18000.0,4.0,2.0
21.0,48.0,13054.795334343422,9000.0,2.0,3.0
14.0,40.0,4246.841154022519,26000.0,3.0,2.0
45.0,40.0,1640.4503266431868,50000.0,2.0,3.0
30.0,60.0,2172.347988190074,54738.06958771851,2.0,2.0
14.0,40.0,3035.2905609387253,20000.0,3.0,3.0
14.0,40.0,1008.2917783038467,26000.0,2.0,2.0
14.0,45.0,633.6478142725182,35000.0,2.0,3.0
14.0,48.0,7656.796296719518,50000.0,2.0,2.0
28.0,40.0,3330.86078874742,15000.0,2.0,3.0
28.0,38.0,4998.980766399152,12000.0,4.0,1.0
20.0,40.0,9819.561941852598,40000.0,2.0,1.0
21.0,48.0,1050.4488902058147,13000.0,4.0,1.0
20.0,55.0,2174.9799742498994,60000.0,1.0,3.0
39.0,55.0,5547.5720675711555,25000.0,2.0,2.0
30.0,50.0,1525.5284298725692,30000.0,3.0,3.0
36.0,30.0,1981.8540897428093,18000.0,2.0,3.0
28.0,40.0,1704.1470373999105,25000.0,1.0,3.0
28.0,35.0,5459.125358419086,12000.0,2.0,2.0
15.0,36.0,9238.394625300783,16000.0,3.0,2.0
28.0,36.0,1541.4260034648128,40000.0,2.0,1.0
32.0,40.0,3163.871403417959,30000.0,1.0,3.0
33.0,55.0,2473.0764602122613,20000.0,4.0,2.0
21.0,48.0,8000.0,30000.0,3.0,2.0
21.0,30.0,4883.552172851791,25000.0,1.0,2.0
28.0,40.0,4014.4232295883194,15000.0,1.0,3.0
37.0,48.0,14526.632319187805,32558.45297098719,3.0,2.0
28.0,48.0,9630.299742118083,16000.0,2.0,2.0
28.0,40.0,1269.1298409060346,30000.0,3.0,3.0
29.0,35.0,2274.2257836454005,11500.0,2.0,2.0
28.0,40.0,10059.354501353439,12000.0,2.0,2.0
28.0,45.0,5526.733452193096,40000.0,2.0,3.0
31.0,40.0,4085.07960614803,22692.873286124912,1.0,3.0
28.0,40.0,4640.621874305683,30000.0,1.0,3.0
28.0,40.0,1109.0118242400254,30000.0,2.0,1.0
32.0,40.0,5878.795427372465,9938.942035105942,3.0,2.0
28.0,40.0,12749.843808909854,15000.0,2.0,2.0
42.0,40.0,545.6091160752653,18000.0,3.0,3.0
28.0,40.0,9286.101641587928,16000.0,3.0,3.0
32.0,45.0,3792.6461730240485,25000.0,3.0,2.0
50.0,40.0,8448.208190053916,26000.0,2.0,2.0
16.0,48.0,2839.8954953297516,30000.0,2.0,2.0
26.0,40.0,2345.1647521781074,15000.0,2.0,2.0
10.0,36.0,4581.101235773003,10000.0,4.0,3.0
24.0,48.0,1035.518643873238,39000.0,1.0,3.0
30.0,40.0,2286.4986587698,27000.0,3.0,1.0
12.0,30.0,7002.541649243194,30000.0,1.0,3.0
14.0,30.0,1785.1728563234121,40000.0,2.0,3.0
28.0,40.0,2148.222157944917,35000.0,1.0,3.0
28.0,40.0,4480.526862104304,28000.0,1.0,3.0
31.0,45.0,2538.8965159333725,33000.0,2.0,3.0
28.0,50.0,4613.511292371017,40000.0,3.0,3.0
28.0,45.0,7312.620129714958,30000.0,2.0,3.0
28.0,48.0,1910.2185774934603,25000.0,2.0,2.0
37.0,50.0,2538.124975274489,26140.535620628027,3.0,1.0
22.0,50.0,3143.161233287861,31643.731510930207,3.0,2.0
32.0,45.0,3520.1422151723773,30000.0,2.0,3.0
48.0,45.0,4918.013050932318,24000.0,3.0,2.0
34.0,60.0,2764.4405135700936,46637.311942802786,3.0,2.0
14.0,40.0,9947.979579088136,20000.0,2.0,2.0
21.0,40.0,8761.74226466652,48000.0,2.0,3.0
14.0,48.0,829.1758686652387,29000.0,3.0,2.0
31.0,48.0,1808.7017835550316,28000.0,3.0,3.0
21.0,40.0,6709.710530424455,17000.0,3.0,2.0
37.0,50.0,9731.653574853759,20000.0,5.0,2.0
21.0,40.0,4972.478924943784,60000.0,2.0,3.0
28.0,40.0,4778.3737438960125,45000.0,2.0,2.0
14.0,45.0,2651.276727081615,59000.0,3.0,3.0
14.0,40.0,2810.64549820223,60000.0,1.0,3.0
14.0,40.0,4121.080387905247,60000.0,3.0,2.0
34.0,42.0,4049.9621896355484,26747.456263809847,3.0,3.0
28.0,48.0,5981.798055876908,40000.0,3.0,2.0
28.0,40.0,2053.2500886829466,40000.0,1.0,2.0
28.0,48.0,1954.8923471734686,50000.0,1.0,2.0
29.0,40.0,3612.504921772796,30000.0,2.0,2.0
21.0,50.0,931.4298631615068,35000.0,3.0,1.0
21.0,50.0,13833.60572485959,40000.0,2.0,3.0
24.0,40.0,1992.9587665066492,45000.0,1.0,2.0
30.0,40.0,13670.982650459271,15000.0,5.0,2.0
13.0,30.0,9867.122702853656,11000.0,3.0,1.0
28.0,40.0,6813.60976663107,55000.0,2.0,2.0
14.0,40.0,2954.567342709475,23000.0,2.0,2.0
14.0,42.0,4376.975525623606,35000.0,1.0,2.0
18.0,42.0,6660.418628834259,30000.0,2.0,3.0
28.0,40.0,4058.7112350284447,60000.0,2.0,3.0
14.0,45.0,2134.9218541144483,26000.0,2.0,2.0
42.0,40.0,1043.2493117274337,18000.0,2.0,2.0
27.0,40.0,3655.679003575668,13000.0,1.0,2.0
30.0,40.0,4527.826917356707,40000.0,2.0,3.0
33.0,40.0,10320.006887851516,14530.352224238899,1.0,2.0
28.0,40.0,6207.11115890741,54000.0,2.0,3.0
42.0,37.0,1443.8542809492885,40000.0,1.0,2.0
14.0,40.0,2636.2586360025257,20000.0,2.0,1.0
28.0,48.0,10000.0,40000.0,2.0,1.0
29.0,40.0,2402.210309172906,28356.482136644892,2.0,2.0
17.0,40.0,11049.766878665409,30000.0,2.0,2.0
14.0,50.0,2193.1769481559227,65000.0,2.0,2.0
28.0,40.0,2142.021511004181,20000.0,2.0,2.0
30.0,48.0,2878.0893257058515,18400.0,1.0,2.0
18.0,40.0,2265.237976090887,24800.0,2.0,2.0
24.0,40.0,6339.223765768818,21000.0,2.0,2.0
40.0,30.0,12593.264124858199,20600.0,2.0,2.0
30.0,40.0,7000.0,36800.0,2.0,3.0
31.0,40.0,2436.606066686484,45000.0,4.0,3.0
14.0,40.0,6900.279450694259,20000.0,2.0,2.0
42.0,48.0,11259.077696213402,41000.0,3.0,2.0
14.0,40.0,16806.30633057202,35000.0,2.0,1.0
28.0,40.0,9341.702143769442,25000.0,4.0,2.0
11.0,40.0,5819.129310184899,47000.0,4.0,3.0
28.0,48.0,5136.541257666238,22000.0,2.0,2.0
36.0,40.0,6034.1171649417865,21000.0,3.0,1.0
28.0,60.0,4106.556235851762,30000.0,3.0,1.0
25.0,42.0,7096.932336966763,30000.0,4.0,2.0
28.0,36.0,15817.30784204733,20000.0,2.0,2.0
28.0,40.0,10000.0,35000.0,2.0,2.0
44.0,48.0,3085.0365400360824,18000.0,4.0,2.0
36.0,45.0,968.8799702704291,41000.0,2.0,3.0
48.0,45.0,10838.93978806785,19000.0,3.0,2.0
31.0,40.0,5242.2959582326575,45000.0,1.0,3.0
45.0,40.0,602.9020662778174,6735.0,2.0,3.0
40.0,40.0,16079.74452269559,45000.0,3.0,3.0
24.0,40.0,9225.526168732958,40000.0,2.0,3.0
43.0,50.0,1813.1166741046172,25000.0,3.0,1.0
29.0,40.0,1638.8904184466417,40000.0,2.0,3.0
28.0,40.0,7415.424690921472,22000.0,2.0,3.0
28.0,40.0,8504.282971198334,13500.0,1.0,2.0
35.0,48.0,16968.985059551665,25000.0,2.0,2.0
24.0,48.0,2710.390485397673,30000.0,2.0,2.0
13.0,40.0,4731.093110930625,25000.0,2.0,3.0
28.0,56.0,4543.015240530299,24000.0,4.0,3.0
34.0,40.0,1361.8209666134098,60000.0,2.0,2.0
28.0,40.0,10715.8584211359,15000.0,3.0,2.0
28.0,35.0,2060.897895792743,12000.0,2.0,1.0
36.0,40.0,6999.211874442549,22000.0,3.0,2.0
14.0,40.0,3464.118342512385,60000.0,2.0,2.0
17.0,40.0,3736.080137757461,27000.0,2.0,3.0
41.0,41.0,4135.569621005969,11000.0,3.0,2.0
35.0,40.0,1810.3060578786549,16000.0,3.0,2.0
